time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7],NO3_ppm[8],NO3_ppm[9]        etc...
2064.42,182,0.228137,0.154604,0.216558,0.244185,0.16628,0.243766,0.219666,0.245396,0.129946,,
2031.42,174,0.228137,0.173189,0.323502,0.756561,0.730572,0.704056,0.625951,0.450918,0.129957,,
2051.67,272,0.228137,0.085733,0.096239,0.130253,0.080546,0.105474,0.119109,0.188699,0.129996,,
2031.42,175,0.228137,0.173335,0.323893,0.757385,0.730943,0.704281,0.626026,0.45098,0.130006,,
2031.42,176,0.228137,0.173463,0.324234,0.758104,0.731266,0.704477,0.626091,0.451031,0.13005,,
2087.42,172,0.228137,0.170097,0.315586,0.735736,0.711297,0.689133,0.614184,0.448902,0.130062,,
2087.42,173,0.228137,0.1703,0.316127,0.736876,0.71181,0.689443,0.614288,0.448994,0.130126,,
2087.42,174,0.228137,0.170454,0.316536,0.737739,0.712198,0.689679,0.614367,0.44906,0.130177,,
2087.42,175,0.228137,0.170587,0.316892,0.738488,0.712536,0.689883,0.614434,0.449115,0.130222,,
2087.42,176,0.228137,0.170704,0.317202,0.739143,0.71283,0.690061,0.614493,0.44916,0.130263,,
2051.67,273,0.228137,0.086785,0.099043,0.136162,0.083205,0.107085,0.119672,0.189255,0.130279,,
2092.5,198,0.228137,0.125439,0.194287,0.49565,0.331242,0.324013,0.233327,0.24698,0.130348,,
2092.5,199,0.228137,0.126119,0.196101,0.499473,0.332963,0.325055,0.23369,0.247335,0.130534,,
2092.5,200,0.228137,0.126307,0.196602,0.500529,0.333438,0.325343,0.23379,0.247426,0.130589,,
2092.5,201,0.228137,0.126452,0.196989,0.501345,0.333805,0.325566,0.233866,0.247494,0.130634,,
2092.5,202,0.228137,0.126578,0.197327,0.502056,0.334125,0.325759,0.233933,0.247552,0.130673,,
2092.5,203,0.228137,0.126689,0.197622,0.502679,0.334405,0.325929,0.233991,0.247602,0.130708,,
2092.5,204,0.228137,0.126788,0.197885,0.503233,0.334654,0.32608,0.234042,0.247644,0.13074,,
2059.42,171,0.228137,0.170038,0.315325,0.735922,0.713275,0.691586,0.616944,0.451117,0.130764,,
2092.5,205,0.228137,0.126877,0.198124,0.503736,0.334881,0.326218,0.234089,0.247682,0.130769,,
2092.5,206,0.228137,0.126961,0.198346,0.504204,0.335091,0.326345,0.234133,0.247716,0.130797,,
2092.5,207,0.228137,0.12704,0.198557,0.50465,0.335292,0.326467,0.234175,0.247748,0.130823,,
2092.5,210,0.228137,0.127252,0.199124,0.505843,0.335829,0.326792,0.234288,0.247834,0.130824,,
2092.5,211,0.228137,0.127325,0.199318,0.506253,0.336013,0.326904,0.234327,0.247866,0.130843,,
2092.5,208,0.228137,0.127117,0.198762,0.50508,0.335485,0.326584,0.234215,0.247778,0.130849,,
2092.5,212,0.228137,0.127388,0.199485,0.506605,0.336171,0.327,0.234361,0.247888,0.130865,,
2092.5,209,0.228137,0.127191,0.198961,0.505501,0.335675,0.326699,0.234255,0.247808,0.130875,,
2092.5,213,0.228137,0.127448,0.199646,0.506945,0.336325,0.327093,0.234393,0.247909,0.130887,,
2059.42,172,0.228137,0.170917,0.317669,0.740863,0.715498,0.692934,0.617411,0.451573,0.131008,,
2059.42,173,0.228137,0.17113,0.318235,0.742055,0.716034,0.693259,0.617521,0.45167,0.131074,,
2059.42,174,0.228137,0.17129,0.318663,0.742957,0.71644,0.693505,0.617603,0.451739,0.131127,,
2064.5,198,0.228137,0.126082,0.195688,0.499067,0.33368,0.326442,0.23494,0.248602,0.131164,,
2059.42,175,0.228137,0.17143,0.319035,0.743741,0.716793,0.693719,0.617674,0.451797,0.131174,,
2059.42,176,0.228137,0.171551,0.319359,0.744425,0.717101,0.693905,0.617736,0.451845,0.131217,,
2064.5,199,0.228137,0.126792,0.197582,0.503059,0.335477,0.327531,0.235319,0.248974,0.131358,,
2064.5,200,0.228137,0.126988,0.198105,0.504161,0.335973,0.327831,0.235423,0.249069,0.131415,,
2064.5,201,0.228137,0.12714,0.19851,0.505014,0.336356,0.328064,0.235503,0.249141,0.131461,,
2064.5,202,0.228137,0.127272,0.198862,0.505756,0.33669,0.328266,0.235572,0.249202,0.131502,,
2064.5,203,0.228137,0.127388,0.199171,0.506407,0.336983,0.328444,0.235633,0.249253,0.131538,,
2064.5,204,0.228137,0.127491,0.199445,0.506985,0.337243,0.328601,0.235687,0.249298,0.131571,,
2064.5,205,0.228137,0.127584,0.199695,0.50751,0.33748,0.328745,0.235736,0.249338,0.131602,,
2064.5,206,0.228137,0.127671,0.199927,0.508,0.3377,0.328878,0.235782,0.249374,0.13163,,
2064.5,207,0.228137,0.127754,0.200147,0.508465,0.337909,0.329005,0.235826,0.249408,0.131658,,
2064.5,210,0.228137,0.127976,0.200739,0.509711,0.33847,0.329345,0.235944,0.249498,0.131661,,
2064.5,211,0.228137,0.128052,0.200942,0.510139,0.338663,0.329462,0.235985,0.249532,0.131681,,
2064.5,208,0.228137,0.127834,0.200361,0.508914,0.338111,0.329127,0.235868,0.24944,0.131685,,
2064.5,212,0.228137,0.128117,0.201116,0.510506,0.338828,0.329562,0.23602,0.249556,0.131704,,
2064.5,209,0.228137,0.127912,0.200569,0.509353,0.338309,0.329247,0.23591,0.249471,0.131711,,
2064.5,213,0.228137,0.12818,0.201285,0.510861,0.338987,0.329658,0.236054,0.249578,0.131726,,
2080.17,66,0.228137,0.310643,0.708094,1.498393,0.288025,0.174606,0.132999,0.195794,0.132689,,
2080.17,67,0.228137,0.310649,0.70811,1.498426,0.28804,0.174615,0.133002,0.195798,0.132691,,
2080.17,68,0.228137,0.310654,0.708124,1.498455,0.288053,0.174623,0.133005,0.1958,0.132692,,
2080.17,69,0.228137,0.31066,0.70814,1.498489,0.288069,0.174632,0.133008,0.195804,0.132694,,
2080.17,70,0.228137,0.31067,0.708168,1.498547,0.288095,0.174648,0.133014,0.195809,0.132697,,
2080.17,71,0.228137,0.310688,0.708214,1.498644,0.288138,0.174674,0.133023,0.195818,0.132701,,
2080.17,72,0.228137,0.310713,0.708282,1.498787,0.288203,0.174713,0.133037,0.195832,0.132708,,
2080.17,73,0.228137,0.310747,0.708371,1.498975,0.288288,0.174765,0.133055,0.19585,0.132717,,
2080.17,74,0.228137,0.310779,0.708457,1.499157,0.288369,0.174814,0.133072,0.195867,0.132725,,
2080.17,75,0.228137,0.3108,0.708513,1.499275,0.288422,0.174846,0.133083,0.195879,0.132731,,
2080.17,76,0.228137,0.310824,0.708578,1.499412,0.288484,0.174884,0.133097,0.195892,0.132737,,
2080.17,77,0.228137,0.310849,0.708643,1.499549,0.288546,0.174921,0.13311,0.195905,0.132744,,
2080.17,78,0.228137,0.310864,0.708684,1.499635,0.288584,0.174945,0.133118,0.195913,0.132748,,
2080.17,79,0.228137,0.310876,0.708716,1.499702,0.288614,0.174963,0.133124,0.195919,0.132751,,
2025.42,173,0.228137,0.153085,0.288566,0.447219,0.420201,0.458468,0.299489,0.275829,0.132751,,
2080.17,80,0.228137,0.310887,0.708744,1.499762,0.288642,0.174979,0.13313,0.195925,0.132754,,
2080.17,81,0.228137,0.310909,0.708803,1.499886,0.288697,0.175013,0.133142,0.195937,0.13276,,
2080.17,82,0.228137,0.31094,0.708886,1.500062,0.288776,0.175061,0.133159,0.195954,0.132768,,
2036.5,198,0.228137,0.127087,0.198064,0.5046,0.337172,0.330242,0.237892,0.251813,0.132768,,
2080.17,83,0.228137,0.310981,0.708997,1.500295,0.288881,0.175124,0.133181,0.195976,0.132779,,
2025.42,174,0.228137,0.153207,0.288891,0.447904,0.420509,0.458655,0.299554,0.275887,0.132784,,
2080.17,84,0.228137,0.311012,0.70908,1.500469,0.28896,0.175172,0.133198,0.195993,0.132787,,
2080.17,85,0.228137,0.311022,0.709104,1.50052,0.288983,0.175186,0.133202,0.195998,0.13279,,
2080.17,86,0.228137,0.311029,0.709125,1.500564,0.289003,0.175198,0.133207,0.196002,0.132792,,
2080.17,87,0.228137,0.311039,0.70915,1.500617,0.289026,0.175212,0.133212,0.196007,0.132794,,
2080.17,88,0.228137,0.311053,0.709189,1.500699,0.289063,0.175235,0.133219,0.196015,0.132798,,
2080.17,89,0.228137,0.311082,0.709264,1.500858,0.289135,0.175278,0.133235,0.19603,0.132805,,
2080.17,90,0.228137,0.311108,0.709336,1.501009,0.289202,0.175319,0.133249,0.196044,0.132813,,
2025.42,175,0.228137,0.153306,0.289154,0.448458,0.420759,0.458806,0.299605,0.275929,0.132816,,
2080.17,91,0.228137,0.311131,0.709396,1.501136,0.28926,0.175354,0.133261,0.196056,0.132819,,
2025.42,176,0.228137,0.153395,0.289393,0.448962,0.420985,0.458943,0.299652,0.275966,0.132846,,
2036.5,199,0.228137,0.127832,0.200051,0.508787,0.339056,0.331384,0.23829,0.252202,0.132971,,
2036.5,200,0.228137,0.128037,0.200599,0.509943,0.339576,0.331699,0.238398,0.252303,0.133031,,
2036.5,201,0.228137,0.128196,0.201023,0.510837,0.339978,0.331943,0.238482,0.252378,0.133079,,
2036.5,202,0.228137,0.128335,0.201393,0.511616,0.340328,0.332155,0.238555,0.252442,0.133121,,
2036.5,203,0.228137,0.128456,0.201716,0.512298,0.340636,0.332341,0.238619,0.252497,0.133159,,
2025.42,177,0.228137,0.125415,0.272119,0.468912,0.428829,0.460952,0.300355,0.276662,0.133181,,
2036.5,204,0.228137,0.128564,0.202004,0.512904,0.340908,0.332506,0.238676,0.252545,0.133194,,
2036.5,205,0.228137,0.128662,0.202266,0.513455,0.341156,0.332657,0.238727,0.252587,0.133225,,
2036.5,206,0.228137,0.128754,0.202509,0.513968,0.341387,0.332797,0.238775,0.252625,0.133255,,
2036.5,207,0.228137,0.128841,0.202741,0.514456,0.341607,0.33293,0.238821,0.252661,0.133284,,
2036.5,210,0.228137,0.129071,0.203354,0.515749,0.342189,0.333282,0.238944,0.252755,0.133289,,
2036.5,208,0.228137,0.128924,0.202964,0.514928,0.341819,0.333058,0.238865,0.252695,0.133312,,
2036.5,211,0.228137,0.129159,0.20359,0.516246,0.342412,0.333418,0.238991,0.252796,0.133312,,
2036.5,212,0.228137,0.129238,0.203801,0.516692,0.342613,0.333539,0.239034,0.252827,0.133339,,
2036.5,209,0.228137,0.129006,0.203183,0.515389,0.342026,0.333184,0.238909,0.252727,0.13334,,
2025.42,178,0.228137,0.126029,0.273757,0.46515,0.433628,0.461893,0.300684,0.27698,0.13335,,
2036.5,213,0.228137,0.129316,0.204008,0.517128,0.342809,0.333658,0.239075,0.252857,0.133365,,
2025.42,179,0.228137,0.12479,0.275662,0.470305,0.435811,0.463133,0.301118,0.277407,0.133559,,
2025.42,180,0.228137,0.124933,0.276043,0.471108,0.436172,0.463353,0.301194,0.277472,0.133603,,
2052.17,67,0.228137,0.311332,0.709933,1.503027,0.29152,0.177088,0.134309,0.197344,0.133632,,
2052.17,68,0.228137,0.311337,0.709947,1.503057,0.291534,0.177097,0.134312,0.197346,0.133633,,
2052.17,69,0.228137,0.311344,0.709964,1.503093,0.29155,0.177106,0.134316,0.19735,0.133635,,
2052.17,70,0.228137,0.311355,0.709993,1.503154,0.291577,0.177123,0.134321,0.197356,0.133638,,
2025.42,181,0.228137,0.125043,0.276337,0.471727,0.436451,0.463521,0.301253,0.277518,0.133638,,
2052.17,71,0.228137,0.311373,0.710041,1.503255,0.291623,0.177151,0.134331,0.197365,0.133643,,
2052.17,72,0.228137,0.311399,0.710113,1.503406,0.291691,0.177192,0.134345,0.19738,0.13365,,
2052.17,73,0.228137,0.311435,0.710206,1.503603,0.291779,0.177245,0.134364,0.197399,0.133659,,
2052.17,74,0.228137,0.311468,0.710297,1.503793,0.291865,0.177297,0.134382,0.197417,0.133668,,
2052.17,75,0.228137,0.31149,0.710355,1.503916,0.291921,0.177331,0.134394,0.197429,0.133674,,
2052.17,76,0.228137,0.311516,0.710423,1.50406,0.291985,0.17737,0.134408,0.197442,0.133681,,
2052.17,77,0.228137,0.311542,0.710492,1.504204,0.29205,0.177409,0.134422,0.197456,0.133688,,
2052.17,78,0.228137,0.311558,0.710534,1.504294,0.29209,0.177434,0.13443,0.197465,0.133692,,
2052.17,79,0.228137,0.31157,0.710568,1.504364,0.292122,0.177453,0.134437,0.197471,0.133695,,
2052.17,80,0.228137,0.311581,0.710598,1.504427,0.29215,0.17747,0.134443,0.197477,0.133698,,
2052.17,81,0.228137,0.311604,0.710659,1.504557,0.292209,0.177506,0.134455,0.19749,0.133704,,
2052.17,82,0.228137,0.311637,0.710746,1.504741,0.292292,0.177556,0.134473,0.197507,0.133713,,
2052.17,83,0.228137,0.311681,0.710862,1.504985,0.292402,0.177622,0.134496,0.197531,0.133724,,
2052.17,84,0.228137,0.311713,0.710949,1.505168,0.292484,0.177672,0.134514,0.197548,0.133733,,
2052.17,85,0.228137,0.311723,0.710975,1.505222,0.292508,0.177687,0.134519,0.197553,0.133736,,
2052.17,86,0.228137,0.311731,0.710996,1.505268,0.292529,0.177699,0.134523,0.197558,0.133738,,
2052.17,87,0.228137,0.311741,0.711023,1.505323,0.292554,0.177715,0.134529,0.197563,0.13374,,
2052.17,88,0.228137,0.311756,0.711063,1.505408,0.292592,0.177738,0.134537,0.197571,0.133744,,
2052.17,89,0.228137,0.311786,0.711143,1.505576,0.292667,0.177783,0.134553,0.197587,0.133752,,
2052.17,90,0.228137,0.311814,0.711217,1.505733,0.292738,0.177826,0.134568,0.197602,0.13376,,
2052.17,91,0.228137,0.311837,0.711281,1.505867,0.292798,0.177863,0.13458,0.197615,0.133766,,
2080.58,240,0.228137,0.099921,0.130734,0.140803,0.177077,0.239462,0.206807,0.241906,0.134857,,
2052.58,240,0.228137,0.100641,0.131978,0.142066,0.178534,0.24141,0.20843,0.243763,0.13588,,
2023.67,269,0.228137,0.099628,0.105148,0.146777,0.091784,0.118199,0.132185,0.20832,0.142512,,
2023.67,270,0.228137,0.100694,0.10799,0.152767,0.094479,0.119832,0.132756,0.208883,0.1428,,
2023.67,271,0.228137,0.101613,0.110441,0.157931,0.096803,0.121173,0.133296,0.209371,0.143029,,
2023.67,272,0.228137,0.094876,0.115312,0.168745,0.100524,0.123428,0.134085,0.210156,0.143418,,
2023.67,273,0.228137,0.09615,0.118709,0.175905,0.103746,0.125381,0.134768,0.210831,0.14376,,
2024.58,240,0.228137,0.105805,0.13935,0.150669,0.189071,0.254914,0.220105,0.257852,0.143921,,
2024.17,69,0.228137,0.318104,0.725754,1.541101,0.317344,0.198467,0.150136,0.219154,0.147319,,
2024.17,70,0.228137,0.318118,0.72579,1.541178,0.317378,0.198488,0.150143,0.219162,0.147322,,
2024.17,71,0.228137,0.31814,0.725851,1.541305,0.317435,0.198523,0.150155,0.219174,0.147328,,
2024.17,72,0.228137,0.318174,0.72594,1.541494,0.31752,0.198575,0.150173,0.219192,0.147337,,
2024.17,73,0.228137,0.318218,0.726058,1.541743,0.317632,0.198642,0.150197,0.219215,0.147349,,
2024.17,74,0.228137,0.318261,0.726172,1.541983,0.31774,0.198708,0.15022,0.219238,0.14736,,
2024.17,75,0.228137,0.318288,0.726245,1.542137,0.31781,0.19875,0.150235,0.219253,0.147368,,
2024.17,76,0.228137,0.31832,0.726331,1.542318,0.317891,0.198799,0.150252,0.21927,0.147376,,
2024.17,77,0.228137,0.318352,0.726417,1.542498,0.317972,0.198848,0.150269,0.219288,0.147385,,
2024.17,78,0.228137,0.318373,0.72647,1.542611,0.318023,0.198879,0.15028,0.219298,0.14739,,
2024.17,79,0.228137,0.318388,0.726512,1.542699,0.318063,0.198903,0.150288,0.219307,0.147394,,
2024.17,80,0.228137,0.318403,0.72655,1.54278,0.318099,0.198925,0.150296,0.219314,0.147398,,
2024.17,81,0.228137,0.318431,0.726627,1.542942,0.318172,0.198969,0.150312,0.21933,0.147406,,
2024.17,82,0.228137,0.318473,0.726737,1.543174,0.318276,0.199033,0.150334,0.219352,0.147416,,
2024.17,83,0.228137,0.318528,0.726885,1.543485,0.318416,0.199117,0.150363,0.219382,0.147431,,
2024.17,84,0.228137,0.318569,0.726994,1.543714,0.31852,0.19918,0.150385,0.219404,0.147442,,
2024.17,85,0.228137,0.318581,0.727026,1.543783,0.31855,0.199199,0.150392,0.21941,0.147445,,
2024.17,86,0.228137,0.318591,0.727054,1.543842,0.318577,0.199215,0.150398,0.219416,0.147448,,
2024.17,87,0.228137,0.318604,0.727087,1.543912,0.318608,0.199234,0.150404,0.219423,0.147451,,
2024.17,88,0.228137,0.318623,0.727137,1.544017,0.318656,0.199262,0.150414,0.219433,0.147456,,
2024.17,89,0.228137,0.318659,0.727234,1.54422,0.318747,0.199318,0.150434,0.219452,0.147466,,
2024.17,90,0.228137,0.318694,0.727328,1.544419,0.318836,0.199372,0.150453,0.219471,0.147475,,
2024.17,91,0.228137,0.318723,0.727404,1.544579,0.318909,0.199416,0.150468,0.219486,0.147483,,
2084.42,181,0.228137,0.122893,0.102148,0.147785,0.198958,0.274784,0.236571,0.274435,0.153521,,
2084.42,182,0.228137,0.124025,0.105165,0.154143,0.201819,0.276518,0.237177,0.275036,0.153821,,
2056.42,181,0.228137,0.123612,0.103503,0.150601,0.201235,0.277097,0.23811,0.276036,0.154379,,
2056.42,182,0.228137,0.124796,0.106661,0.157256,0.20423,0.278911,0.238745,0.276665,0.154692,,
2028.42,181,0.228137,0.125524,0.105767,0.156306,0.207008,0.283219,0.242246,0.280441,0.156858,,
2028.42,182,0.228137,0.126769,0.109087,0.163301,0.210156,0.285126,0.242912,0.281103,0.157187,,
2081.58,237,0.228137,0.147727,0.186365,0.498177,0.443814,0.631878,0.455376,0.396212,0.173906,,
2081.58,238,0.228137,0.147805,0.186572,0.498614,0.444011,0.631997,0.455417,0.396236,0.173936,,
2081.58,239,0.228137,0.14788,0.186773,0.499038,0.444202,0.632113,0.455457,0.396259,0.173965,,
2081.58,240,0.228137,0.147954,0.18697,0.499453,0.444389,0.632226,0.455497,0.39628,0.173994,,
2081.58,241,0.228137,0.148027,0.187164,0.499861,0.444572,0.632338,0.455536,0.396301,0.174022,,
2081.58,242,0.228137,0.148098,0.187354,0.500262,0.444753,0.632447,0.455574,0.396321,0.17405,,
2081.58,243,0.228137,0.148168,0.187542,0.500657,0.44493,0.632555,0.455612,0.396341,0.174077,,
2053.58,240,0.228137,0.148789,0.188737,0.50363,0.447718,0.637001,0.459012,0.399509,0.17546,,
2053.58,241,0.228137,0.148865,0.18894,0.504057,0.44791,0.637117,0.459053,0.399531,0.175489,,
2053.58,242,0.228137,0.14894,0.189139,0.504477,0.448099,0.637232,0.459093,0.399553,0.175518,,
2053.58,243,0.228137,0.149013,0.189335,0.50489,0.448285,0.637344,0.459132,0.399574,0.175547,,
2079.42,176,0.228137,0.227222,0.316242,0.893533,1.200795,1.874512,1.496168,0.91269,0.178009,,
2079.42,177,0.228137,0.227872,0.317976,0.897187,1.202439,1.875508,1.496511,0.913021,0.178188,,
2079.42,178,0.228137,0.206542,0.31712,0.914127,1.205297,1.87724,1.497111,0.913609,0.178495,,
2079.42,179,0.228137,0.207249,0.319005,0.9181,1.207084,1.878323,1.49748,0.913956,0.178703,,
2079.42,180,0.228137,0.207454,0.319552,0.919252,1.207603,1.878637,1.49758,0.914034,0.178778,,
2079.42,181,0.228137,0.207602,0.319948,0.920087,1.207979,1.878865,1.497651,0.914081,0.178839,,
2051.42,176,0.228137,0.228316,0.318551,0.899515,1.207671,1.884159,1.503991,0.917293,0.178862,,
2051.42,177,0.228137,0.228997,0.320366,0.903341,1.209393,1.885202,1.50435,0.91764,0.17905,,
2051.42,178,0.228137,0.207611,0.319593,0.920671,1.21239,1.887019,1.504979,0.918258,0.179371,,
2051.42,179,0.228137,0.208351,0.321566,0.92483,1.214262,1.888153,1.505366,0.918623,0.179589,,
2051.42,180,0.228137,0.208566,0.322139,0.926037,1.214805,1.888482,1.505472,0.918705,0.179666,,
2051.42,181,0.228137,0.208722,0.322554,0.926912,1.215198,1.888721,1.505546,0.918756,0.179729,,
2087.42,177,0.228137,0.137215,0.156095,0.294376,0.501715,0.594009,0.524966,0.484821,0.180934,,
2087.42,178,0.228137,0.138259,0.158878,0.300241,0.504354,0.595609,0.525522,0.485362,0.181222,,
2087.42,179,0.228137,0.138619,0.159839,0.302268,0.505266,0.596161,0.525712,0.485537,0.181329,,
2059.42,177,0.228137,0.137933,0.157193,0.296564,0.504968,0.597562,0.527887,0.487631,0.182095,,
2031.42,177,0.228137,0.139507,0.159601,0.302714,0.515459,0.608135,0.536025,0.490915,0.182135,,
2059.42,178,0.228137,0.139024,0.160103,0.302697,0.507728,0.599234,0.528469,0.488198,0.182396,,
2031.42,178,0.228137,0.140654,0.16266,0.309161,0.51836,0.609893,0.536636,0.491512,0.18245,,
2059.42,179,0.228137,0.139401,0.161108,0.304817,0.508682,0.599812,0.528668,0.488382,0.182507,,
2031.42,179,0.228137,0.14105,0.163717,0.311388,0.519363,0.610501,0.536845,0.491706,0.182566,,
2087.42,180,0.228137,0.111926,0.145453,0.294689,0.479451,0.583943,0.517013,0.488757,0.186583,,
2087.42,181,0.228137,0.113049,0.148449,0.301003,0.482292,0.585665,0.517614,0.489349,0.186882,,
2059.42,180,0.228137,0.112594,0.146671,0.297387,0.482829,0.587616,0.519966,0.491636,0.187794,,
2031.42,180,0.228137,0.113962,0.149189,0.304031,0.49331,0.598389,0.528204,0.495377,0.187977,,
2059.42,181,0.228137,0.113769,0.149804,0.30399,0.4858,0.589417,0.520594,0.492255,0.188106,,
2031.42,181,0.228137,0.115196,0.152482,0.31097,0.496432,0.600282,0.528865,0.496028,0.188306,,
2080.42,181,0.228137,0.160006,0.157958,0.210808,0.236072,0.310435,0.320876,0.379722,0.19002,,
2080.42,182,0.228137,0.160562,0.15944,0.213932,0.237478,0.311204,0.321232,0.380012,0.190158,,
2052.42,182,0.228137,0.161367,0.160999,0.216836,0.239385,0.31328,0.323141,0.382315,0.191345,,
2088.42,182,0.228137,0.130202,0.201241,0.486523,0.554502,0.610543,0.412023,0.398662,0.205205,,
2060.42,182,0.228137,0.131049,0.203393,0.49177,0.558432,0.613965,0.414082,0.400789,0.206353,,
2032.42,182,0.228137,0.13239,0.206594,0.499502,0.564912,0.618115,0.417019,0.40476,0.208813,,
2080.58,232,0.228137,0.182483,0.311684,0.850986,0.71642,0.606661,0.396546,0.416815,0.211528,,
2080.58,233,0.228137,0.182939,0.312899,0.853547,0.717572,0.607359,0.39679,0.41705,0.211639,,
2080.58,234,0.228137,0.1801,0.315617,0.85873,0.719478,0.608514,0.397193,0.417444,0.211839,,
2080.58,235,0.228137,0.180298,0.316145,0.859842,0.719978,0.608818,0.397298,0.417533,0.211901,,
2080.58,236,0.228137,0.180582,0.316904,0.861443,0.720698,0.609254,0.39745,0.417675,0.211966,,
2080.58,237,0.228137,0.154855,0.307863,0.879372,0.725669,0.61092,0.398032,0.418248,0.212254,,
2080.58,238,0.228137,0.1367,0.284322,0.8168,0.769289,0.612595,0.398618,0.418824,0.212544,,
2080.58,239,0.228137,0.1245,0.267668,0.759071,0.749835,0.635023,0.404004,0.418947,0.212585,,
2052.58,232,0.228137,0.183493,0.314128,0.857093,0.721367,0.611167,0.399284,0.419702,0.213012,,
2052.58,233,0.228137,0.18397,0.3154,0.859773,0.722573,0.611898,0.399539,0.419947,0.213128,,
2052.58,234,0.228137,0.181147,0.318212,0.865162,0.724568,0.613107,0.399961,0.420361,0.213337,,
2052.58,235,0.228137,0.181354,0.318765,0.866326,0.725092,0.613425,0.400071,0.420454,0.213402,,
2052.58,236,0.228137,0.181652,0.31956,0.868001,0.725845,0.613882,0.40023,0.420603,0.213471,,
2052.58,237,0.228137,0.155815,0.310517,0.886328,0.730967,0.615628,0.400841,0.421205,0.213773,,
2052.58,238,0.228137,0.137589,0.286856,0.823551,0.775029,0.617384,0.401455,0.421809,0.214076,,
2052.58,239,0.228137,0.125353,0.270142,0.765591,0.755658,0.640044,0.406912,0.421959,0.214129,,
2088.58,232,0.228137,0.226922,0.42278,0.904371,0.421566,0.481061,0.424931,0.441134,0.220925,,
2088.58,233,0.228137,0.213694,0.413291,0.909356,0.430291,0.482708,0.425506,0.4417,0.22121,,
2088.58,243,0.228137,0.174447,0.204998,0.46142,0.488733,0.568414,0.430023,0.441522,0.221387,,
2088.58,234,0.228137,0.214733,0.41606,0.906832,0.436679,0.484299,0.426063,0.442246,0.221485,,
2088.58,235,0.228137,0.215189,0.417277,0.907049,0.438889,0.484998,0.426306,0.442472,0.221616,,
2088.58,236,0.228137,0.215315,0.417612,0.907755,0.439206,0.485191,0.426372,0.442521,0.221659,,
2088.58,244,0.228137,0.175463,0.207707,0.467129,0.491303,0.569971,0.430565,0.44205,0.221666,,
2088.58,237,0.228137,0.215419,0.417889,0.90834,0.439469,0.48535,0.426427,0.442557,0.221697,,
2088.58,238,0.228137,0.215512,0.418138,0.908863,0.439705,0.485493,0.426476,0.442587,0.221732,,
