time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7]    NO3_ppm[8]    NO3_ppm[9]        etc...
2093.42,153,-2.503136,0.150673,1.187925,3.756293,1.354557,0.845108,0.293502,0.261343,0.136112
2041.42,152,-2.502787,0.288259,1.270564,3.949979,1.845158,3.143001,4.069773,5.209349,2.639694
2069.33,141,-2.501261,0.166221,1.312957,3.239751,1.711553,3.072772,4.029659,5.160332,2.614836
2095.5,198,-2.50105,0.041244,1.326914,3.657486,1.301129,1.190791,0.875112,0.699462,0.350801
2095.42,162,-2.49742,0.68421,1.287672,3.851319,1.354704,1.190791,0.875112,0.699462,0.350801
2093.33,142,-2.496287,0.013841,1.193799,3.060934,1.277236,0.828555,0.288938,0.256779,0.133858
2067.33,148,-2.495971,0.19385,1.306943,3.324504,1.375376,1.209507,0.887491,0.709902,0.355964
2095.33,146,-2.495293,0.149814,1.33762,3.29178,1.35426,1.190791,0.875112,0.699462,0.350801
2067.42,165,-2.491385,0.689125,1.258327,3.732073,1.375823,1.209507,0.887491,0.709902,0.355964
2041.33,143,-2.489567,0.191451,1.278188,3.260686,1.726879,3.096489,4.059242,5.198818,2.634495
2039.42,167,-2.486907,0.702178,1.23658,3.650021,1.390445,1.221678,0.895083,0.716611,0.359387
2037.33,145,-2.48646,0.0553,1.11921,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2095.42,163,-2.474652,0.705484,1.270342,3.799485,1.354704,1.190791,0.875112,0.699462,0.350801
2069.33,142,-2.474317,0.169699,1.294356,3.239751,1.711553,3.072772,4.029659,5.160332,2.614836
2097.33,140,-2.471503,0.143798,1.301693,3.212235,1.69073,3.043153,3.996453,5.114381,2.587736
2041.42,153,-2.470502,0.329544,1.246436,3.949979,1.845158,3.143001,4.069773,5.209349,2.639694
2039.33,150,-2.470334,0.307228,1.260686,3.347802,1.389995,1.221678,0.895083,0.716611,0.359387
2095.33,147,-2.467121,0.162542,1.318055,3.29178,1.35426,1.190791,0.875112,0.699462,0.350801
2067.42,166,-2.467064,0.71608,1.239794,3.677108,1.375823,1.209507,0.887491,0.709902,0.355964
2093.33,143,-2.466697,0.02721,1.176359,3.060934,1.277236,0.828555,0.288938,0.256779,0.133858
2061.33,143,-2.466583,0.037351,0.725337,2.151477,1.3468,0.778009,0.203661,0.198606,0.103298
2039.42,168,-2.464798,0.718543,1.220399,3.60226,1.390445,1.221678,0.895083,0.716611,0.359387
2033.33,144,-2.458153,0.061103,0.714972,2.169346,1.360924,0.787102,0.206298,0.201224,0.104622
2067.33,149,-2.457985,0.263415,1.276362,3.324504,1.375376,1.209507,0.887491,0.709902,0.355964
2069.42,152,-2.456341,0.306096,1.25705,3.924939,1.827113,3.117828,4.039729,5.170402,2.619809
2095.42,164,-2.451621,0.728109,1.252811,3.747053,1.354704,1.190791,0.875112,0.699462,0.350801
2089.33,142,-2.450406,0.003747,0.733692,2.120548,1.321251,0.761106,0.198855,0.193776,0.100817
2037.33,146,-2.447874,0.090983,1.096435,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2067.42,167,-2.442912,0.741736,1.221695,3.623427,1.375823,1.209507,0.887491,0.709902,0.355964
2087.33,139,-2.442826,0.069686,1.477789,3.25883,0.828478,0.473297,0.173929,0.185215,0.107774
2039.42,169,-2.44082,0.742316,1.202766,3.55021,1.390445,1.221678,0.895083,0.716611,0.359387
2069.33,143,-2.439759,0.209786,1.268024,3.239751,1.711553,3.072772,4.029659,5.160332,2.614836
2037.42,155,-2.439338,0.153025,1.109263,3.838899,1.421498,0.885785,0.305909,0.273228,0.14215
2041.42,154,-2.439129,0.361391,1.214547,3.941591,1.85114,3.143001,4.069773,5.209349,2.639694
2097.33,141,-2.438186,0.179878,1.301693,3.212235,1.69073,3.043153,3.996453,5.114381,2.587736
2065.33,145,-2.437747,0.058014,1.107964,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2039.33,151,-2.434282,0.360123,1.232793,3.347213,1.390445,1.221678,0.895083,0.716611,0.359387
2095.33,148,-2.431298,0.212876,1.290341,3.29178,1.35426,1.190791,0.875112,0.699462,0.350801
2095.42,165,-2.431095,0.740986,1.237424,3.70103,1.354704,1.190791,0.875112,0.699462,0.350801
2069.42,153,-2.424,0.354238,1.23219,3.924939,1.827113,3.117828,4.039729,5.170402,2.619809
2067.33,150,-2.422945,0.325036,1.248273,3.324504,1.375376,1.209507,0.887491,0.709902,0.355964
2067.42,168,-2.420987,0.758914,1.205463,3.575283,1.375823,1.209507,0.887491,0.709902,0.355964
2061.33,144,-2.41828,0.065141,0.708608,2.151477,1.3468,0.778009,0.203661,0.1986,0.103301
2039.42,170,-2.417605,0.764021,1.185586,3.499502,1.390445,1.221678,0.895083,0.716611,0.359387
2041.42,155,-2.413846,0.404647,1.19406,3.941591,1.85114,3.143001,4.069773,5.209349,2.639694
2037.33,147,-2.413819,0.123317,1.076137,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2033.33,145,-2.413419,0.069544,0.700507,2.169346,1.360924,0.787102,0.206298,0.201218,0.104625
2097.33,142,-2.411485,0.185963,1.282793,3.212235,1.69073,3.043153,3.996453,5.114381,2.587736
2095.42,166,-2.407141,0.768859,1.218854,3.645489,1.354704,1.190791,0.875112,0.699462,0.350801
2048.42,176,-2.40644,0.227794,0.760505,5.033982,8.106307,4.490303,1.217247,0.882918,0.442437
2097.42,152,-2.401316,0.322731,1.242958,3.892667,1.803067,3.086418,4.005972,5.1239,2.592436
2065.33,146,-2.399417,0.095955,1.084951,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2065.42,155,-2.398848,0.151757,1.098847,3.811313,1.40424,0.874881,0.302204,0.269656,0.140336
2067.42,169,-2.397217,0.783445,1.187772,3.522814,1.375823,1.209507,0.887491,0.709902,0.355964
2089.33,143,-2.396689,0.044153,0.714237,2.120548,1.321251,0.761106,0.198855,0.19377,0.10082
2069.42,154,-2.394332,0.383037,1.202063,3.916919,1.832787,3.117828,4.039729,5.170402,2.619809
2039.42,171,-2.39407,0.786469,1.168399,3.448772,1.390445,1.221678,0.895083,0.716611,0.359387
2095.33,149,-2.393654,0.284984,1.259348,3.29178,1.35426,1.190791,0.875112,0.699462,0.350801
2067.33,151,-2.387145,0.379808,1.220116,3.323917,1.375823,1.209507,0.887491,0.709902,0.355964
2037.33,148,-2.385672,0.131051,1.060755,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2095.42,167,-2.383341,0.795485,1.200702,3.591199,1.354704,1.190791,0.875112,0.699462,0.350801
2041.42,156,-2.381405,0.462782,1.168621,3.941591,1.85114,3.143001,4.069773,5.209349,2.639694
2048.42,177,-2.380712,0.228946,0.751022,4.971211,8.106307,4.490303,1.217247,0.882918,0.442437
2097.33,143,-2.377241,0.228815,1.256038,3.212235,1.69073,3.043153,3.996453,5.114381,2.587736
2067.42,170,-2.374192,0.80591,1.170537,3.471697,1.375823,1.209507,0.887491,0.709902,0.355964
2061.33,145,-2.373805,0.075275,0.694036,2.151477,1.3468,0.778009,0.203661,0.198594,0.103303
2076.42,176,-2.373751,0.225397,0.75363,5.006113,8.07197,4.469095,1.211205,0.877006,0.439447
2093.33,145,-2.37351,0.061357,1.095157,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2097.42,153,-2.371127,0.360287,1.220049,3.892667,1.803067,3.086418,4.005972,5.1239,2.592436
2039.42,172,-2.37094,0.805299,1.151663,3.399371,1.390445,1.221678,0.895083,0.716611,0.359387
2069.42,155,-2.369369,0.427219,1.181571,3.916919,1.832787,3.117828,4.039729,5.170402,2.619809
2033.33,146,-2.367069,0.058943,0.686292,2.169346,1.360924,0.787102,0.206298,0.201215,0.104593
2065.33,147,-2.365593,0.13028,1.064448,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2095.42,168,-2.361723,0.813671,1.184424,3.542511,1.354704,1.190791,0.875112,0.699462,0.350801
2075.33,141,-2.360863,0.000163,0.848468,2.399844,1.734024,1.304592,0.641817,0.900855,0.597781
2048.42,178,-2.358979,0.23295,0.74279,4.916726,8.106307,4.490303,1.217247,0.882918,0.442437
2095.33,150,-2.358928,0.349028,1.230879,3.29178,1.35426,1.190791,0.875112,0.699462,0.350801
2037.33,149,-2.35334,0.15719,1.041968,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2067.42,171,-2.350856,0.829092,1.153294,3.420556,1.375823,1.209507,0.887491,0.709902,0.355964
2089.33,144,-2.348766,0.075058,0.697249,2.120548,1.321251,0.761106,0.198855,0.193764,0.100823
2076.42,177,-2.348132,0.22789,0.744113,4.942893,8.07197,4.469095,1.211205,0.877006,0.439447
2039.42,173,-2.347047,0.829538,1.13426,3.348002,1.390445,1.221678,0.895083,0.716611,0.359387
2093.42,155,-2.343157,0.149401,1.085454,3.77293,1.379397,0.857161,0.296111,0.263953,0.1374
2047.33,143,-2.340691,0.025805,0.831019,2.434874,1.762575,1.325418,0.649828,0.910367,0.603446
2048.42,179,-2.34045,0.232626,0.73593,4.871315,8.106307,4.490303,1.217247,0.882918,0.442437
2097.42,154,-2.339484,0.400208,1.186689,3.884675,1.808943,3.086418,4.005972,5.1239,2.592436
2095.42,169,-2.338293,0.839125,1.166684,3.489454,1.354704,1.190791,0.875112,0.699462,0.350801
2033.33,147,-2.338188,0.020515,0.678963,2.169346,1.360924,0.787102,0.206298,0.201209,0.104596
2069.42,156,-2.337858,0.482857,1.156689,3.916919,1.832787,3.117828,4.039729,5.170402,2.619809
2065.33,148,-2.337603,0.139448,1.048911,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2093.33,146,-2.3356,0.102178,1.071825,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2067.42,172,-2.327914,0.848686,1.136503,3.370755,1.375823,1.209507,0.887491,0.709902,0.355964
2061.33,146,-2.327726,0.066664,0.67971,2.151477,1.3468,0.778009,0.203661,0.198591,0.103272
2076.42,178,-2.3265,0.232896,0.735864,4.888098,8.07197,4.469095,1.211205,0.877006,0.439447
2048.42,180,-2.324239,0.235878,0.729678,4.829932,8.106307,4.490303,1.217247,0.882918,0.442437
2039.42,174,-2.323976,0.851461,1.117363,3.298126,1.390445,1.221678,0.895083,0.716611,0.359387
2095.33,151,-2.323477,0.406327,1.20236,3.291197,1.354704,1.190791,0.875112,0.699462,0.350801
2037.33,150,-2.318864,0.193373,1.021404,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2095.42,170,-2.31558,0.862553,1.149393,3.437736,1.354704,1.190791,0.875112,0.699462,0.350801
2097.42,155,-2.314639,0.445897,1.165975,3.884675,1.808943,3.086418,4.005972,5.1239,2.592436
2048.42,181,-2.309321,0.232161,0.724288,4.794253,8.106307,4.490303,1.217247,0.882918,0.442437
2076.42,179,-2.308057,0.233544,0.728987,4.842419,8.07197,4.469095,1.211205,0.877006,0.439447
2042.42,167,-2.30773,0.045256,0.357453,1.125112,1.14573,0.960639,0.530011,0.513777,0.287239
2065.33,149,-2.304951,0.171144,1.029391,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2089.33,145,-2.304537,0.086712,0.682483,2.120548,1.321251,0.761106,0.198855,0.193759,0.100825
2067.42,173,-2.304219,0.873614,1.119042,3.318968,1.375823,1.209507,0.887491,0.709902,0.355964
2093.33,147,-2.302121,0.139132,1.051025,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2039.42,175,-2.300032,0.876001,1.100064,3.247065,1.390445,1.221678,0.895083,0.716611,0.359387
2061.33,147,-2.299045,0.02982,0.672321,2.151477,1.3468,0.778009,0.203661,0.198586,0.103274
2048.42,182,-2.295051,0.22425,0.719447,4.762212,8.106307,4.490303,1.217247,0.882918,0.442437
2095.42,171,-2.292568,0.886644,1.132095,3.386002,1.354704,1.190791,0.875112,0.699462,0.350801
2076.42,180,-2.291929,0.237636,0.722724,4.800813,8.07197,4.469095,1.211205,0.877006,0.439447
2070.42,167,-2.28545,0.04487,0.354995,1.11799,1.138129,0.95432,0.526811,0.510861,0.286014
2075.33,143,-2.283048,0.028695,0.819092,2.402688,1.735303,1.305368,0.642088,0.901126,0.597915
2037.33,151,-2.282769,0.238007,0.999411,3.117182,1.334067,0.857255,0.298869,0.266189,0.138675
2097.42,156,-2.282528,0.507839,1.139968,3.884675,1.808943,3.086418,4.005972,5.1239,2.592436
2067.42,174,-2.281329,0.896229,1.102088,3.268685,1.375823,1.209507,0.887491,0.709902,0.355964
2039.42,176,-2.27891,0.890264,1.085028,3.202683,1.390445,1.221678,0.895083,0.716611,0.359387
2076.42,181,-2.277082,0.234755,0.717323,4.764936,8.07197,4.469095,1.211205,0.877006,0.439447
2093.33,148,-2.274526,0.151465,1.03526,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2065.33,150,-2.271565,0.204395,1.009406,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2095.42,172,-2.269898,0.907126,1.115246,3.335608,1.354704,1.190791,0.875112,0.699462,0.350801
2044.42,162,-2.26603,0.018705,0.846797,2.689121,2.283,3.010535,2.509,2.367886,0.963154
2022.42,166,-2.264565,0.007714,0.756355,1.921211,0.910229,0.723513,0.38385,0.459533,0.274075
2076.42,182,-2.262886,0.227662,0.712473,4.732719,8.07197,4.469095,1.211205,0.877006,0.439447
2067.42,175,-2.25758,0.921419,1.084732,3.217207,1.375823,1.209507,0.887491,0.709902,0.355964
2039.42,177,-2.25702,0.908112,1.069248,3.156105,1.390445,1.221678,0.895083,0.716611,0.359387
2089.33,146,-2.256945,0.086169,0.666848,2.120676,1.321251,0.761106,0.198855,0.193756,0.100794
2041.33,145,-2.25469,0.031888,1.117856,3.25999,1.849953,3.138642,4.069773,5.209349,2.639694
2050.42,165,-2.253661,0.000235,0.768199,1.922083,0.913451,0.732483,0.395448,0.477244,0.285947
2098.42,167,-2.252051,0.044376,0.351011,1.10657,1.125928,0.944053,0.521577,0.506227,0.283391
2095.42,173,-2.246483,0.933066,1.097696,3.283115,1.354704,1.190791,0.875112,0.699462,0.350801
2093.33,149,-2.242818,0.181951,1.016043,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2039.42,178,-2.24037,0.904921,1.058233,3.123592,1.376121,1.221678,0.895083,0.716611,0.359387
2067.42,176,-2.236618,0.93638,1.069645,3.172461,1.375823,1.209507,0.887491,0.709902,0.355964
2065.33,151,-2.235059,0.256678,0.986457,3.092221,1.318924,0.847469,0.295486,0.262938,0.137019
2022.42,167,-2.23454,0.006571,0.745781,1.894352,0.910229,0.723513,0.38385,0.459512,0.274086
2044.42,163,-2.232743,0.024145,0.833365,2.689121,2.283,3.010535,2.508992,2.367785,0.963208
2089.33,147,-2.228418,0.051565,0.65931,2.120676,1.321251,0.761106,0.198855,0.19375,0.100797
2072.42,162,-2.227756,0.020544,0.837863,2.664409,2.246732,2.959996,2.478255,2.360816,0.96549
2095.42,174,-2.223886,0.956536,1.08069,3.232253,1.354704,1.190791,0.875112,0.699462,0.350801
2039.42,179,-2.222331,0.907668,1.045983,3.087434,1.360192,1.221678,0.895083,0.716611,0.359387
2041.33,146,-2.219233,0.069065,1.092391,3.25999,1.845158,3.143001,4.069773,5.209349,2.639694
2050.42,166,-2.218557,0.014301,0.754657,1.922083,0.913451,0.732483,0.395448,0.477223,0.285958
2078.42,165,-2.218037,0.00173,0.758847,1.904913,0.901323,0.723609,0.3915,0.47284,0.283472
2067.42,177,-2.21489,0.954893,1.053812,3.125501,1.375823,1.209507,0.887491,0.709902,0.355964
2093.33,150,-2.208899,0.222442,0.994963,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2039.42,180,-2.207627,0.908176,1.033295,3.049985,1.343693,1.221678,0.895083,0.716611,0.359387
2069.33,145,-2.207532,0.03309,1.107008,3.23496,1.831866,3.113507,4.039729,5.170402,2.619809
2022.42,168,-2.206068,0.005653,0.735745,1.868862,0.910229,0.723513,0.38385,0.459491,0.274096
2030.42,179,-2.20428,0.088542,0.667441,1.143996,0.854974,0.872384,0.67478,0.811069,0.464243
2095.42,175,-2.200454,0.982505,1.063283,3.180191,1.354704,1.190791,0.875112,0.699462,0.350801
2067.42,178,-2.198384,0.952373,1.042782,3.092788,1.361423,1.209507,0.887491,0.709902,0.355964
2072.42,163,-2.194653,0.02768,0.824329,2.664409,2.246732,2.959996,2.478247,2.360715,0.965544
2050.42,167,-2.191131,0.010486,0.744849,1.897101,0.913451,0.732483,0.395448,0.477201,0.285969
2058.42,179,-2.190878,0.087986,0.662631,1.136551,0.850855,0.86901,0.672778,0.808939,0.463109
2033.33,149,-2.188277,0.06957,0.633117,2.201628,1.379025,0.795172,0.209124,0.204027,0.105991
2078.42,166,-2.182994,0.017063,0.745224,1.904913,0.901323,0.723609,0.3915,0.472818,0.283482
2041.33,147,-2.181651,0.143189,1.062868,3.25999,1.845158,3.143001,4.069773,5.209349,2.639694
2067.42,179,-2.1805,0.955735,1.030515,3.056406,1.345408,1.209507,0.887491,0.709902,0.355964
2048.5,190,-2.180397,0.090868,0.487844,2.101101,5.997553,6.984553,1.464613,0.901975,0.451847
2095.42,176,-2.179745,0.998363,1.048143,3.134906,1.354704,1.190791,0.875112,0.699462,0.350801
2022.42,169,-2.177822,0.00405,0.725867,1.843771,0.910229,0.723513,0.38385,0.45947,0.274106
2093.33,151,-2.173703,0.273037,0.972486,3.057806,1.296212,0.830933,0.289771,0.257612,0.13427
2069.33,146,-2.172315,0.073006,1.081255,3.23496,1.827113,3.117828,4.039729,5.170402,2.619809
2030.42,180,-2.170082,0.07087,0.65743,1.126836,0.854974,0.872384,0.67478,0.811031,0.464261
2022.5,189,-2.168728,0.00078,0.867994,2.116846,0.894115,0.732403,0.386963,0.46222,0.275555
2067.42,180,-2.165945,0.956844,1.01781,3.018724,1.328821,1.209507,0.887491,0.709902,0.355964
2050.42,168,-2.164265,0.009836,0.735066,1.872185,0.913451,0.732483,0.395448,0.477179,0.28598
2086.42,179,-2.158634,0.086865,0.65562,1.122516,0.843074,0.862493,0.668497,0.803688,0.459948
2095.42,177,-2.158284,1.01769,1.032259,3.087399,1.354704,1.190791,0.875112,0.699462,0.350801
2058.42,180,-2.15671,0.070733,0.652628,1.119393,0.850855,0.86901,0.672778,0.808902,0.463127
2078.42,167,-2.155472,0.013203,0.735369,1.879721,0.901323,0.723609,0.3915,0.472797,0.283493
2033.33,150,-2.151745,0.068666,0.621509,2.201628,1.379025,0.795172,0.209124,0.204022,0.105993
2076.5,190,-2.151682,0.091298,0.483926,2.087613,5.968641,6.950523,1.457908,0.895698,0.448677
2061.33,149,-2.151171,0.069164,0.626184,2.182201,1.364157,0.785661,0.206341,0.201257,0.104597
2022.42,170,-2.149313,0.002459,0.715931,1.818532,0.910229,0.723513,0.38385,0.459449,0.274117
2097.33,145,-2.148212,0.034434,1.09389,3.20262,1.807757,3.082154,4.005972,5.1239,2.592436
2044.42,165,-2.147093,0.024824,0.793878,2.702641,2.285822,3.012245,2.509584,2.368218,0.963162
2041.33,148,-2.146622,0.204754,1.036191,3.25999,1.845158,3.143001,4.069773,5.209349,2.639694
2095.42,178,-2.142003,1.016028,1.021222,3.054389,1.34022,1.190791,0.875112,0.699462,0.350801
2050.5,189,-2.141085,0.001214,0.863558,2.110604,0.895236,0.740324,0.398194,0.479526,0.287253
2050.42,169,-2.137696,0.005708,0.725631,1.848154,0.913451,0.732483,0.395448,0.477157,0.28599
2069.33,147,-2.134995,0.149554,1.051418,3.23496,1.827113,3.117828,4.039729,5.170402,2.619809
2030.42,181,-2.133922,0.063054,0.64628,1.107725,0.854974,0.872384,0.67478,0.810994,0.464279
2078.42,168,-2.127541,0.016097,0.724978,1.853159,0.901323,0.723609,0.3915,0.472775,0.283504
2039.42,181,-2.126043,1.173192,1.020767,3.013004,1.327401,1.221678,0.895083,0.716611,0.359387
2086.42,180,-2.124516,0.070699,0.645566,1.105302,0.843074,0.862493,0.668497,0.803651,0.459967
2095.42,179,-2.124357,1.020187,1.008945,3.017669,1.324108,1.190791,0.875112,0.699462,0.350801
2058.42,181,-2.120575,0.063297,0.641487,1.100284,0.850855,0.86901,0.672778,0.808864,0.463146
2037.42,157,-2.118733,0.085893,0.980105,3.862074,1.549901,0.936334,0.318656,0.285975,0.148444
2044.42,166,-2.118411,0.051883,0.780817,2.702641,2.285822,3.012245,2.509583,2.368109,0.963216
2061.33,150,-2.114832,0.069963,0.614492,2.182201,1.364157,0.785661,0.206341,0.201252,0.1046
2041.33,149,-2.11429,0.268865,1.01088,3.25999,1.845158,3.143001,4.069773,5.209349,2.639694
2097.33,146,-2.113275,0.077982,1.067714,3.20262,1.803067,3.086418,4.005972,5.1239,2.592436
2078.5,189,-2.111316,0.001975,0.854601,2.092226,0.882121,0.730884,0.394048,0.474928,0.28468
2095.42,180,-2.109956,1.022161,0.996227,2.979632,1.307417,1.190791,0.875112,0.699462,0.350801
2050.42,170,-2.109573,0.007766,0.715319,1.821889,0.913451,0.732483,0.395448,0.477135,0.286001
2072.42,165,-2.109564,0.026784,0.784496,2.677214,2.24927,2.961534,2.478778,2.361088,0.965468
2069.33,148,-2.100332,0.214748,1.024453,3.23496,1.827113,3.117828,4.039729,5.170402,2.619809
2078.42,169,-2.100065,0.019207,0.714786,1.827108,0.901323,0.723609,0.3915,0.472753,0.283514
2048.5,191,-2.098987,0.262942,0.461746,1.988698,5.6767,6.974802,1.471442,0.901975,0.451847
2044.42,167,-2.096233,0.04673,0.772359,2.673366,2.285822,3.012245,2.509583,2.368,0.96327
2086.42,181,-2.08843,0.064266,0.634369,1.086131,0.843074,0.862493,0.668497,0.803614,0.459985
2037.42,158,-2.087576,0.13751,0.958783,3.862074,1.546163,0.939733,0.318656,0.285975,0.148444
2067.42,181,-2.085677,1.218032,1.005264,2.981513,1.312441,1.209507,0.887491,0.709902,0.355964
2089.33,149,-2.083539,0.068058,0.612466,2.148233,1.337168,0.76793,0.201245,0.196132,0.101976
2041.33,150,-2.082588,0.330962,0.986132,3.25999,1.845158,3.143001,4.069773,5.209349,2.639694
2065.42,157,-2.082552,0.085599,0.970055,3.832272,1.531002,0.924493,0.314686,0.282138,0.146499
2072.42,166,-2.081001,0.055126,0.771341,2.677214,2.24927,2.961534,2.478778,2.36098,0.965521
2050.42,171,-2.080965,0.00601,0.705129,1.795936,0.913451,0.732483,0.395448,0.477123,0.285908
2097.33,147,-2.0763,0.157573,1.037456,3.20262,1.803067,3.086418,4.005972,5.1239,2.592436
2048.5,192,-2.075152,0.273692,0.454485,1.957428,5.58744,6.966352,1.477361,0.901975,0.451847
2078.42,170,-2.073725,0.017972,0.705298,1.802855,0.901323,0.723609,0.3915,0.472732,0.283525
2076.5,191,-2.071496,0.261897,0.458055,1.976008,5.649555,6.94086,1.464677,0.895698,0.448677
2069.33,149,-2.069452,0.273357,1.000142,3.23496,1.827113,3.117828,4.039729,5.170402,2.619809
2072.42,167,-2.058947,0.050941,0.762844,2.647722,2.24927,2.961534,2.478778,2.360871,0.965575
2028.42,168,-2.053073,0.003185,0.554138,1.230753,1.443257,1.598376,1.174838,1.266619,0.658316
2037.42,159,-2.051654,0.239338,0.931341,3.862074,1.546163,0.939733,0.318656,0.285975,0.148444
2065.42,158,-2.051565,0.139145,0.948562,3.832272,1.527312,0.927846,0.314686,0.282138,0.146499
2022.42,174,-2.049652,0.002309,0.683509,1.735683,0.911331,0.724181,0.384083,0.459626,0.274138
