source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2020-07-19 00:00:00	0	15	13.6645	4.53439	1.62119	1.3355	0.408872	0	0.0172122	0	13.6473	0	0	0	0	0	0	250.272	240.474	0	-99.99	25.2688	25.2955	19.3206	16.7282	19.8042	22.289	22.5458	22.5633	22.4037	12.8975	6.24406	1.26731	1.26375	2.63103	4.01087	2.20189	0.825405	0.846277	99	0	178.796
setup	0	2020-07-20 00:00:00	0	0	0	4.13894	2.2123	0	0.470781	0	0	0	0	0	0	0	0	0	0	247.589	237.791	0	-99.99	22.8377	21.8927	19.6161	18.1417	19.68	22.2292	22.491	22.5085	22.3619	12.8754	6.23458	1.66105	1.86202	2.52084	3.1515	2.24131	0.831475	0.849916	99	0	178.796
setup	0	2020-07-21 00:00:00	0	0	0	3.97392	2.17498	0	0.411172	0	0	0	0	0	0	0	0	0	0	245.003	235.205	0	-99.99	20.9221	20.2341	18.9914	18.2457	19.555	22.1661	22.4328	22.4501	22.3186	12.8518	6.22407	2.10752	2.31152	2.76253	3.09959	2.28206	0.837996	0.853826	99	0	178.796
setup	0	2020-07-22 00:00:00	0	0	0	4.34298	2.11351	0	0.478143	0	0	0	0	0	0	0	0	0	0	242.411	232.614	0	-99.99	19.3675	18.9438	18.3215	18.0189	19.4138	22.0977	22.3704	22.3877	22.2733	12.8265	6.21246	2.61309	2.78237	3.06256	3.21451	2.32942	0.845053	0.858049	99	0	178.796
setup	0	2020-07-23 00:00:00	0	0	0	3.93822	2.60046	0	0.268613	0	0	0	0	0	0	0	0	0	0	239.542	229.744	0	-99.99	18.0066	17.7354	17.5486	17.553	19.2671	22.0083	22.2843	22.3015	22.2146	12.7917	6.1951	3.22091	3.36745	3.47433	3.47173	2.38016	0.85491	0.86393	99	0	178.796
setup	0	2020-07-24 00:00:00	0	0	0	4.0265	3.14656	0	0.164053	0	0	0	0	0	0	0	0	0	0	236.231	226.434	0	-99.99	16.6947	16.5069	16.5326	16.8896	19.0948	21.889	22.1668	22.1838	22.1373	12.7443	6.17047	4.03537	4.17734	4.15744	3.89572	2.44191	0.868596	0.872064	99	0	178.796
setup	0	2020-07-25 00:00:00	0	0	0	4.13517	3.67023	0	0.0794455	0	0	0	0	0	0	0	0	0	0	232.482	222.684	0	-99.99	15.3893	15.2106	15.4072	16.1265	18.8879	21.7322	22.0103	22.0272	22.0367	12.6813	6.13697	5.20531	5.40541	5.18584	4.48925	2.51924	0.887255	0.883091	99	0	178.796
setup	0	2020-07-26 00:00:00	0	0	0	5.3198	4.37574	0	0.144962	0	0	0	0	0	0	0	0	0	0	227.961	218.164	0	-99.99	13.9753	13.7822	14.1385	15.1948	18.5998	21.5144	21.7937	21.8103	21.9	12.5942	6.08978	7.18217	7.54045	6.89942	5.42367	2.63319	0.913919	0.898749	99	0	178.796
setup	0	2020-07-27 00:00:00	0	1	0.155437	4.47861	2.28061	0.844563	0.190423	0	0	0	0.155437	0	0	0	0	0	0	225.645	215.848	0	-99.99	13.3879	13.1723	13.4945	14.6854	18.4138	21.3851	21.6674	21.6839	21.8136	12.544	6.06549	8.36407	8.87484	8.1282	6.06725	2.71092	0.929935	0.908006	99	0	178.796
setup	0	2020-07-28 00:00:00	0	0	0	4.26515	2.73287	0	0.199888	0	0	0	0	0	0	0	0	0	0	222.713	212.915	0	-99.99	12.5576	12.407	12.7727	14.0894	18.181	21.2163	21.5019	21.5182	21.7057	12.4782	6.0314	10.6302	11.1427	9.95891	6.98263	2.81314	0.951474	0.920411	99	0	178.796
setup	0	2020-07-29 00:00:00	0	0	0	4.37568	4.37568	0	0	0	0	0	0	0	0	0	0	0	0	218.337	208.539	0	-99.99	11.5359	11.3604	11.7957	13.2465	17.8474	20.9228	21.2058	21.2218	21.5246	12.3598	5.96592	15.0348	16.0747	13.6768	8.69363	2.97004	0.99165	0.943504	99	0	178.796
setup	0	2020-07-30 00:00:00	0	0	0	3.52421	3.52421	0	0	0	0	0	0	0	0	0	0	0	0	214.813	205.015	0	-99.99	10.8043	10.6484	11.0918	12.5991	17.5563	20.659	20.9397	20.9554	21.3578	12.2542	5.90994	20.2335	21.7047	17.8983	10.4953	3.11803	1.02967	0.965017	99	0	178.796
setup	0	2020-07-31 00:00:00	0	0	0	3.13298	2.60903	0	0.0500229	0	0	0	0	0	0	0	0	0	0	212.154	202.356	0	-99.99	10.2965	10.1736	10.6062	12.1284	17.3154	20.4469	20.7265	20.7419	21.2197	12.1709	5.86755	25.7082	27.3821	22.1309	12.1984	3.24905	1.06151	0.982629	99	0	178.796
setup	0	2020-08-01 00:00:00	0	3	2.20576	3.26085	1.85234	0.794239	0.0648478	0	0	0	2.20576	0	0	0	0	0	0	212.442	202.645	0	-99.99	12.1891	10.803	10.3214	11.8423	17.1552	20.3096	20.5879	20.6032	21.1239	12.118	5.84275	11.9553	20.2452	25.3882	13.4535	3.34087	1.08291	0.994115	99	0	178.796
setup	0	2020-08-02 00:00:00	0	49	46.8937	3.53302	1.42669	2.10633	0	0	0.519108	0	46.3746	0	0	0	0	0	0	257.39	247.593	0	-99.99	33.1235	48.1247	25.3634	15.712	17.1366	20.2921	20.5699	20.5852	21.0938	12.1133	5.84687	0.603972	0.112216	1.25476	4.87171	3.35181	1.08573	0.995161	99	0	178.796
setup	0	2020-08-03 00:00:00	0	8	7.09159	3.17575	2.26734	0.908408	0	0	0	0	7.09159	0	0	0	0	0	0	262.214	252.417	0	-99.99	25.2919	34.4969	41.8618	33.4912	17.5889	20.2648	20.5419	20.5572	21.0629	12.1035	5.84606	1.26423	0.535495	0.271312	0.584786	3.1009	1.09014	0.99731	99	0	178.796
setup	0	2020-08-04 00:00:00	0	1	0.227858	2.06744	1.28091	0.772142	0.00465828	0	0	0	0.227858	0	0	0	0	0	0	261.157	251.359	0	-99.99	24.871	24.8164	24.8825	34.7451	26.1056	20.4323	20.522	20.5372	21.0383	12.0962	5.8462	1.32208	1.32985	1.32045	0.523993	1.0336	1.09329	0.998937	99	0	178.796
setup	0	2020-08-05 00:00:00	0	0	0	1.86803	1.86803	0	0	0	0	0	0	0	0	0	0	0	0	259.289	249.491	0	-99.99	24.0997	24.0251	24.2068	25.4457	26.5459	25.3389	21.247	20.6064	21.0082	12.0831	5.84242	1.43803	1.45	1.4211	1.24397	0.987594	0.985926	1.00185	99	0	178.796
setup	0	2020-08-06 00:00:00	0	0	0	2.34438	2.34438	0	0	0	0	0	0	0	0	0	0	0	0	256.944	247.147	0	-99.99	23.1292	23.0341	23.3469	24.876	25.3762	24.7768	22.8718	21.8054	20.9735	12.0655	5.83561	1.60538	1.62324	1.56552	1.32136	1.11626	0.790352	1.00578	99	0	178.796
setup	0	2020-08-07 00:00:00	0	0	0	2.63113	1.97143	0	0.181582	0	0	0	0	0	0	0	0	0	0	254.791	244.994	0	-99.99	22.2295	22.1518	22.5748	24.3433	25.0784	24.2255	23.0901	22.4534	20.9495	12.0503	5.83002	1.78655	1.80357	1.71369	1.39992	1.15255	0.767892	1.00919	99	0	178.796
setup	0	2020-08-08 00:00:00	0	0	0	2.82404	2.82404	0	0	0	0	0	0	0	0	0	0	0	0	251.967	242.17	0	-99.99	21.1048	20.9849	21.5533	23.6388	24.6786	23.9466	23.1245	22.6007	20.9606	12.0324	5.81986	2.05783	2.09024	1.94286	1.51425	1.20382	0.764421	1.01326	99	0	178.796
setup	0	2020-08-09 00:00:00	0	0	0	4.46756	2.20787	0	0.565533	0	0	0	0	0	0	0	0	0	0	249.194	239.396	0	-99.99	19.9769	19.8996	20.5918	22.9205	24.2862	23.7414	23.1054	22.6634	20.9934	12.0279	5.81391	2.39537	2.42144	2.20201	1.64496	1.25722	0.766344	1.01428	99	0	178.796
setup	0	2020-08-10 00:00:00	0	6	5.08113	4.99668	4.0778	0.918874	0	0	0	0	5.08113	0	0	0	0	0	0	250.197	240.4	0	-99.99	22.5195	21.3067	20.2696	21.9988	23.9422	23.5283	23.0168	22.6486	21.005	12.016	5.80136	1.72506	2.00488	2.30032	1.83775	1.30675	0.775347	1.01699	99	0	178.796
setup	0	2020-08-11 00:00:00	0	0	0	3.13726	1.61264	0	0.382443	0	0	0	0	0	0	0	0	0	0	248.202	238.405	0	-99.99	21.0209	20.5938	20.1772	21.5337	23.6967	23.3825	22.9732	22.6563	21.0307	12.0258	5.80306	2.08042	2.20142	2.32971	1.9477	1.34378	0.779826	1.01476	99	0	178.796
setup	0	2020-08-12 00:00:00	0	0	0	3.24488	3.24488	0	0	0	0	0	0	0	0	0	0	0	0	244.957	235.16	0	-99.99	19.5445	19.3029	19.2304	20.7611	23.4462	23.2069	22.8716	22.607	21.0272	12.0191	5.79507	2.54689	2.63787	2.66611	2.15281	1.38307	0.790378	1.01628	99	0	178.796
setup	0	2020-08-13 00:00:00	0	0	0	3.11816	1.58134	0	0.347312	0	0	0	0	0	0	0	0	0	0	243.028	233.231	0	-99.99	18.7137	18.615	18.6188	20.2777	23.2465	23.0778	22.8086	22.5818	21.0328	12.025	5.7965	2.88129	2.92536	2.92366	2.29776	1.41555	0.797003	1.01494	99	0	178.796
setup	0	2020-08-14 00:00:00	0	0	0	3.75073	3.75073	0	0	0	0	0	0	0	0	0	0	0	0	239.278	229.48	0	-99.99	17.3758	17.2146	17.4279	19.3326	23.0008	22.8831	22.6665	22.4865	20.9961	12.0022	5.7813	3.57785	3.67875	3.54616	2.62644	1.45703	0.812205	1.02016	99	0	178.796
setup	0	2020-08-15 00:00:00	0	0	0	4.01756	1.50995	0	0.502337	0	0	0	0	0	0	0	0	0	0	237.265	227.468	0	-99.99	16.6211	16.5512	16.8268	18.8153	22.81	22.7562	22.5949	22.4436	20.9809	12.0006	5.7812	4.09012	4.14316	3.93992	2.83699	1.4904	0.820006	1.02053	99	0	178.796
setup	0	2020-08-16 00:00:00	0	0	0	3.15466	3.15466	0	0	0	0	0	0	0	0	0	0	0	0	234.111	224.313	0	-99.99	15.6237	15.491	15.8917	18.0159	22.5894	22.5766	22.4503	22.3372	20.9286	11.9717	5.76491	4.95967	5.09653	4.7	3.21606	1.53038	0.836031	1.02722	99	0	178.796
setup	0	2020-08-17 00:00:00	0	0	0	2.95002	1.23027	0	0.308152	0	0	0	0	0	0	0	0	0	0	232.572	222.775	0	-99.99	15.1029	15.0368	15.4576	17.6211	22.4365	22.4752	22.383	22.2891	20.9022	11.9658	5.76433	5.53174	5.61154	5.13189	3.43225	1.55898	0.84362	1.02861	99	0	178.796
setup	0	2020-08-18 00:00:00	0	0	0	2.3293	2.3293	0	0	0	0	0	0	0	0	0	0	0	0	230.243	220.446	0	-99.99	14.4328	14.3319	14.8133	17.0381	22.2501	22.3334	22.2612	22.1934	20.849	11.9385	5.75076	6.43116	6.58596	5.89504	3.79421	1.59489	0.857574	1.03502	99	0	178.796
setup	0	2020-08-19 00:00:00	0	0	0	2.15811	0.842406	0	0.216232	0	0	0	0	0	0	0	0	0	0	229.184	219.387	0	-99.99	14.0978	14.0476	14.5306	16.769	22.1333	22.2614	22.2098	22.1522	20.8216	11.9325	5.75133	6.96833	7.05469	6.28632	3.98128	1.61801	0.863548	1.03643	99	0	178.796
setup	0	2020-08-20 00:00:00	0	0	0	2.76576	2.76576	0	0	0	0	0	0	0	0	0	0	0	0	226.419	216.621	0	-99.99	13.3791	13.2714	13.8158	16.0919	21.8868	22.0947	22.0573	22.0271	20.7468	11.8888	5.7284	8.38392	8.63407	7.47617	4.51942	1.66836	0.881599	1.04689	99	0	178.796
setup	0	2020-08-21 00:00:00	0	0	0	3.33576	0.963089	0	0.35332	0	0	0	0	0	0	0	0	0	0	225.102	215.305	0	-99.99	12.9935	12.9413	13.4873	15.7609	21.7139	22.0186	22.0008	21.9781	20.7066	11.8754	5.7256	9.33601	9.47771	8.14376	4.82409	1.70505	0.888399	1.05014	99	0	178.796
setup	0	2020-08-22 00:00:00	0	0	0	3.56553	3.56553	0	0	0	0	0	0	0	0	0	0	0	0	221.537	211.739	0	-99.99	12.1787	12.054	12.6507	14.9248	21.3543	21.7938	21.7843	21.7777	20.5952	11.8044	5.68674	11.9967	12.5065	10.3311	5.75096	1.78518	0.915098	1.06763	99	0	178.796
setup	0	2020-08-23 00:00:00	0	0	0	3.78479	3.78479	0	0	0	0	0	0	0	0	0	0	0	0	217.752	207.955	0	-99.99	11.3843	11.2386	11.8401	14.0783	20.9351	21.5346	21.5315	21.5291	20.462	11.7196	5.64113	15.9266	16.8641	13.4638	7.00162	1.88566	0.947582	1.08925	99	0	178.796
setup	0	2020-08-24 00:00:00	0	0	0	4.5724	0.607434	0	0.471071	0	0	0	0	0	0	0	0	0	0	216.673	206.876	0	-99.99	11.0904	11.0349	11.6079	13.8143	20.7314	21.4782	21.4879	21.4871	20.4183	11.7081	5.64201	17.9089	18.3264	14.6384	7.47905	1.93748	0.953322	1.09223	99	0	178.796
setup	0	2020-08-25 00:00:00	0	1	0.499354	4.28111	3.78047	0.500646	0	0	0	0	0.499354	0	0	0	0	0	0	213.392	203.595	0	-99.99	10.9156	10.5018	10.916	13.0531	20.2791	21.1933	21.206	21.2057	20.278	11.6128	5.58812	19.2764	23.2456	19.2726	9.17822	2.06027	0.991628	1.11763	99	0	178.796
setup	0	2020-08-26 00:00:00	0	0	0	4.99443	4.99443	0	0	0	0	0	0	0	0	0	0	0	0	208.398	198.6	0	-99.99	9.98704	9.73169	10.1093	12.1231	19.6453	20.775	20.7917	20.7917	20.0764	11.4733	5.50848	30.2692	35.0625	28.3274	12.2199	2.25253	1.05162	1.15685	99	0	178.796
setup	0	2020-08-27 00:00:00	0	0	0	5.50687	5.50687	0	0	0	0	0	0	0	0	0	0	0	0	202.891	193.094	0	-99.99	9.18052	8.98721	9.3517	11.2002	18.9061	20.2596	20.2809	20.2809	19.8313	11.3036	5.41033	50.5403	58.6183	44.7463	17.1257	2.51229	1.13243	1.20806	99	0	178.796
setup	0	2020-08-28 00:00:00	0	40	38.3197	4.2168	2.53655	1.68025	0	0	0.300042	0	38.0197	0	0	0	0	0	0	238.374	228.577	0	-99.99	33.0938	42.0009	16.2126	11.9122	18.8489	20.2189	20.2404	20.2404	19.7752	11.2961	5.41918	0.605546	0.267414	4.41558	13.1289	2.53422	1.13918	1.21043	99	0	178.796
setup	0	2020-08-29 00:00:00	0	6	5.45081	2.63626	2.08707	0.549189	0	0	0	0	5.45081	0	0	0	0	0	0	241.738	231.94	0	-99.99	25.4465	30.2933	31.6458	21.5507	18.8057	20.1879	20.2098	20.2098	19.7345	11.2909	5.42432	1.24387	0.777453	0.688295	1.94351	2.55101	1.14434	1.21207	99	0	178.796
setup	0	2020-08-30 00:00:00	0	0	0	2.18136	2.18136	0	0	0	0	0	0	0	0	0	0	0	0	239.556	229.759	0	-99.99	24.5262	24.6082	25.1082	25.3179	20.5403	20.151	20.1732	20.1732	19.6959	11.2811	5.42533	1.37224	1.36007	1.28904	1.26077	1.988	1.15053	1.21517	99	0	178.796
setup	0	2020-08-31 00:00:00	0	0	0	2.44541	2.44541	0	0	0	0	0	0	0	0	0	0	0	0	237.111	227.314	0	-99.99	23.4342	23.3966	23.6551	23.3602	21.4518	20.2472	20.1327	20.1289	19.6566	11.2671	5.42298	1.54993	1.55662	1.51145	1.56312	1.76294	1.15742	1.21964	99	0	178.796
setup	0	2020-09-01 00:00:00	0	28	26.9081	3.29056	2.1987	1.09186	0	0	0.0605049	0	26.8476	0	0	0	0	0	0	261.76	251.963	0	-99.99	26.3611	43.2647	34.8682	27.2193	24.7876	20.4939	20.1604	20.1203	19.6274	11.2592	5.42416	1.13209	0.233133	0.518379	1.03917	1.18954	1.1527	1.22217	99	0	178.796
setup	0	2020-09-02 00:00:00	0	2	1.60495	2.68557	2.29052	0.395051	0	0	0	0	1.60495	0	0	0	0	0	0	261.074	251.277	0	-99.99	24.6436	25.3356	35.1233	35.9562	26.0808	24.9074	20.6266	20.1927	19.598	11.2489	5.4232	1.35486	1.25843	0.506928	0.471203	1.03628	1.07689	1.22548	99	0	178.796
setup	0	2020-09-03 00:00:00	0	0	0	3.05681	3.05681	0	0	0	0	0	0	0	0	0	0	0	0	258.018	248.22	0	-99.99	23.4546	23.9025	25.0026	25.3726	30.2633	25.4486	24.8652	21.3985	19.5662	11.2318	5.41729	1.54633	1.46996	1.30361	1.25355	0.686037	0.610457	1.23104	99	0	178.796
setup	0	2020-09-04 00:00:00	0	0	0	1.47214	1.47214	0	0	0	0	0	0	0	0	0	0	0	0	256.546	246.748	0	-99.99	22.8429	23.1945	24.4323	24.9222	25.3143	25.3036	25.4327	23.9763	19.8022	11.2351	5.41723	1.66004	1.59326	1.38635	1.31485	1.12367	0.567953	1.22996	99	0	178.796
setup	0	2020-09-05 00:00:00	0	0	0	1.99384	1.99384	0	0	0	0	0	0	0	0	0	0	0	0	254.552	244.754	0	-99.99	22.0583	22.252	23.6637	24.4341	25.2252	25.2378	24.6609	23.5453	20.2585	11.3063	5.42239	1.82434	1.78167	1.50999	1.38608	1.13446	0.62658	1.20722	99	0	178.796
setup	0	2020-09-06 00:00:00	0	0	0	1.5568	1.5568	0	0	0	0	0	0	0	0	0	0	0	0	252.995	243.197	0	-99.99	21.4875	21.53	23.0671	24.0493	25.1532	24.938	24.2588	23.3734	20.5216	11.4181	5.44398	1.95915	1.9486	1.61701	1.4461	1.14329	0.659703	1.17307	99	0	178.796
setup	0	2020-09-07 00:00:00	0	1	0.645286	2.8422	0.987484	0.354714	0.400151	0	0	0	0.645286	0	0	0	0	0	0	252.253	242.455	0	-99.99	21.5757	21.4357	22.5747	23.7023	24.9743	24.675	24.0169	23.268	20.685	11.5257	5.47597	1.93737	1.97209	1.71371	1.50341	1.16561	0.680571	1.14183	99	0	178.796
setup	0	2020-09-08 00:00:00	0	27	26.3867	1.241	0.366641	0.613254	0.0913161	0	0.0571157	0	26.3296	0	0	0	0	0	0	278.124	268.327	0	-99.99	28.5955	43.6486	31.6532	26.1198	25.0128	25.242	25.4761	23.2987	20.8035	11.621	5.51263	0.910034	0.223079	0.687839	1.16021	1.16075	0.564836	1.1154	99	0	178.796
setup	0	2020-09-09 00:00:00	0	11	10.5596	1.02869	0.387172	0.440438	0.073251	0	0	0	10.5596	0	0	0	0	0	0	288.223	278.426	0	-99.99	25.2717	36.8729	39.871	35.6399	25.8465	25.0489	25.6006	25.5223	21.467	11.7194	5.54804	1.26693	0.434552	0.33039	0.484486	1.062	0.555986	1.0893	99	0	178.796
setup	0	2020-09-10 00:00:00	0	0	0	1.11198	0.687129	0	0.146119	0	0	0	0	0	0	0	0	0	0	287.39	277.593	0	-99.99	24.984	25.5879	24.9391	35.8219	30.6521	25.4335	25.6415	25.557	24.3705	12.2818	5.61473	1.30619	1.22562	1.31248	0.476802	0.661347	0.553105	0.959313	99	0	178.796
setup	0	2020-09-11 00:00:00	0	0	0	1.55902	0.805889	0	0.239044	0	0	0	0	0	0	0	0	0	0	286.345	276.548	0	-99.99	24.5673	24.9684	24.9988	25.259	31.7026	27.9708	25.8365	25.6069	24.6118	14.1993	6.06336	1.36612	1.30837	1.30413	1.26863	0.599454	0.539597	0.672601	99	0	178.796
setup	0	2020-09-12 00:00:00	0	4	3.64529	1.66197	0.660495	0.354714	0.198244	0	0	0	3.64529	0	0	0	0	0	0	289.132	279.334	0	-99.99	25.4686	25.2879	25.0263	24.9864	25.4803	29.0817	26.9287	25.8533	24.8993	14.7121	7.08204	1.241	1.26477	1.30032	1.30586	1.10393	0.4697	0.620685	99	0	178.796
setup	0	2020-09-13 00:00:00	0	0	0	1.8613	0.888014	0	0.289702	0	0	0	0	0	0	0	0	0	0	287.954	278.157	0	-99.99	24.7846	24.7451	24.7268	24.7586	25.348	25.2848	25.6845	25.5904	25.1072	15.2386	7.68529	1.3344	1.34009	1.34273	1.33814	1.11962	0.550101	0.574251	99	0	178.796
setup	0	2020-09-14 00:00:00	0	0	0	1.21212	0.718796	0	0.144567	0	0	1.0266	0	0	0	0	0	0	0	286.064	275.947	0	-99.99	24.3833	24.3742	24.427	24.5656	25.285	25.2857	25.6169	25.6138	24.4678	14.1596	8.02278	1.39379	1.39519	1.38716	1.36637	1.12721	0.554837	0.676935	99	0	178.796
setup	0	2020-09-15 00:00:00	0	0	0	1.35064	0.757151	0	0.171572	0	0	1.34602	0	0	0	0	0	0	0	283.789	272.715	0	-99.99	23.9755	23.9679	24.1052	24.3562	25.2328	25.2655	25.5969	25.5968	24.4629	14.1512	6.85258	1.45803	1.45927	1.43717	1.39794	1.13354	0.556243	0.67786	99	0	178.796
setup	0	2020-09-16 00:00:00	0	0	0	2.13106	0.965035	0	0.331314	0	0	1.54195	0	0	0	0	0	0	0	280.951	269.824	0	-99.99	23.4226	23.4097	23.6612	24.0594	25.1507	25.238	25.5729	25.5729	24.4502	14.1302	6.85381	1.55198	1.55428	1.51042	1.44448	1.14359	0.557941	0.680186	99	0	178.796
setup	0	2020-09-17 00:00:00	0	0	0	1.17023	0.711361	0	0.128202	0	0	1.32602	0	0	0	0	0	0	0	278.785	268.973	0	-99.99	23.0696	23.0542	23.3689	23.8679	25.104	25.2186	25.5549	25.5549	24.4402	14.1174	6.85122	1.61653	1.61944	1.56156	1.47568	1.14936	0.559218	0.681598	99	0	178.796
setup	0	2020-09-18 00:00:00	0	0	0	0.423962	0.423962	0	0	0	0	0.00725006	0	0	0	0	0	0	0	278.354	268.54	0	-99.99	22.8916	22.8786	23.2178	23.7723	25.0859	25.2079	25.544	25.544	24.4341	14.1091	6.84963	1.65055	1.65308	1.58898	1.49159	1.15161	0.559988	0.682528	99	0	178.796
setup	0	2020-09-19 00:00:00	0	0	0	0.480884	0.480884	0	0	0	0	0.00597222	0	0	0	0	0	0	0	277.867	268.054	0	-99.99	22.6926	22.678	23.0467	23.6637	25.0651	25.1955	25.5316	25.5316	24.4271	14.1012	6.84737	1.68981	1.69275	1.62086	1.50999	1.1542	0.56087	0.683411	99	0	178.796
setup	0	2020-09-20 00:00:00	0	0	0	0.784024	0.606531	0	0.048303	0	0	0.00402408	0	0	0	0	0	0	0	277.208	267.397	0	-99.99	22.4216	22.4052	22.8168	23.5142	25.0323	25.1793	25.5158	25.5158	24.418	14.0926	6.84419	1.74548	1.74893	1.66515	1.53583	1.1583	0.561996	0.684371	99	0	178.796
setup	0	2020-09-21 00:00:00	0	0	0	1.13353	0.706447	0	0.114832	0	0	0.00235815	0	0	0	0	0	0	0	276.385	266.574	0	-99.99	22.0816	22.0648	22.5323	23.3247	24.9858	25.1594	25.4972	25.4972	24.4055	14.0839	6.84034	1.81913	1.82289	1.72243	1.56952	1.16416	0.563327	0.685348	99	0	178.796
setup	0	2020-09-22 00:00:00	0	0	0	1.42042	0.786574	0	0.167924	0	0	0.00108422	0	0	0	0	0	0	0	275.429	265.62	0	-99.99	21.6887	21.6715	22.2043	23.1025	24.9276	25.1364	25.4761	25.4761	24.3913	14.0749	6.83604	1.91001	1.91415	1.79203	1.61037	1.17153	0.564836	0.686354	99	0	178.796
setup	0	2020-09-23 00:00:00	0	0	0	1.57896	0.831422	0	0.194745	0	0	0.000402293	0	0	0	0	0	0	0	274.403	264.594	0	-99.99	21.2697	21.2519	21.8535	22.8619	24.8627	25.1115	25.4534	25.4534	24.3761	14.0657	6.83147	2.01443	2.01905	1.87111	1.65633	1.17984	0.566464	0.687398	99	0	178.796
setup	0	2020-09-24 00:00:00	0	0	0	1.82536	0.90041	0	0.236493	0	0	0.000145191	0	0	0	0	0	0	0	273.266	263.457	0	-99.99	20.8095	20.7909	21.4671	22.5932	24.7874	25.0836	25.4284	25.4284	24.3594	14.0556	6.82637	2.13905	2.14431	1.96422	1.70992	1.18957	0.568268	0.688537	99	0	178.796
setup	0	2020-09-25 00:00:00	0	0	0	1.82919	0.903536	0	0.231975	0	0	5.2392e-05	0	0	0	0	0	0	0	272.13	262.321	0	-99.99	20.3553	20.3362	21.0816	22.3229	24.7109	25.055	25.4026	25.4026	24.3422	14.0453	6.82114	2.27352	2.27945	2.06405	1.76641	1.19956	0.570127	0.689704	99	0	178.796
setup	0	2020-09-26 00:00:00	0	0	0	2.44127	1.07449	0	0.33475	0	0	1.8906e-05	0	0	0	0	0	0	0	270.721	260.912	0	-99.99	19.8033	19.7833	20.6026	21.9804	24.6084	25.019	25.3709	25.3709	24.3213	14.0326	6.81455	2.45454	2.46151	2.19882	1.84193	1.21314	0.572431	0.691151	99	0	178.796
setup	0	2020-09-27 00:00:00	0	0	0	2.19737	1.00951	0	0.283799	0	0	6.82243e-06	0	0	0	0	0	0	0	269.427	259.619	0	-99.99	19.3096	19.2889	20.1626	21.6606	24.5137	24.9841	25.3397	25.3398	24.3006	14.0201	6.8082	2.63527	2.64328	2.3344	1.91676	1.22588	0.574698	0.692573	99	0	178.796
setup	0	2020-09-28 00:00:00	0	9	8.60594	0.944371	0.385832	0.394062	0.0472244	0	0	2.46196e-06	8.60594	0	0	0	0	0	0	277.6	267.792	0	-99.99	25.142	24.8541	22.8675	22.1028	24.4927	24.9744	25.3304	25.3304	24.2928	14.0165	6.80695	1.28443	1.32448	1.65524	1.81442	1.22872	0.57538	0.692986	99	0	178.796
setup	0	2020-09-29 00:00:00	0	1	0.645286	0.84869	0.370115	0.354714	0.0354988	0	0	8.8842e-07	0.645286	0	0	0	0	0	0	277.84	268.031	0	-99.99	24.7178	24.3292	23.5162	23.1558	24.4738	24.9651	25.3215	25.3215	24.2857	14.013	6.80556	1.34405	1.40208	1.53549	1.60043	1.23129	0.576035	0.693388	99	0	178.796
setup	0	2020-09-30 00:00:00	0	17	16.5406	0.837731	0.289799	0.45943	0.0304076	0	0.00426225	0.321749	16.5363	0	0	0	0	0	0	293.734	283.885	0	-99.99	25.2164	36.984	29.262	25.9133	25.0702	24.943	25.5745	25.5243	24.5216	14.177	6.84114	1.27435	0.430282	0.854874	1.18503	1.15357	0.557826	0.675033	99	0	178.796
setup	0	2020-10-01 00:00:00	0	6	5.62835	0.406538	0.0348856	0.371653	0	0	0	1.30237	5.62835	0	0	0	0	0	0	298.025	287.508	0	-99.99	25.3936	25.3679	33.7071	31.5578	25.5068	25.0887	25.6946	25.6449	24.5106	14.5175	7.25488	1.25078	1.25416	0.573821	0.693718	1.10082	0.549393	0.639526	99	0	178.796
setup	0	2020-10-02 00:00:00	0	0	0	0.183675	0.183675	0	0	0	0	1.42212	0	0	0	0	0	0	0	296.42	284.92	0	-99.99	25.21	25.1046	25.0045	25.8705	28.2655	25.3251	25.6911	25.6746	24.705	14.9777	7.7371	1.27521	1.28953	1.30334	1.19026	0.831234	0.549638	0.596474	99	0	178.796
