source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	2017-10-30 00:00:00	10.1714	205.057	35.34	3.534	330.196	0	0.573213	0	0	0	0	4.1	0.7	7.5	4.11786	4.15357	4.15357	-99.99	4.17143	4.68519	5.45366	6.36066	6.93304	8.23112	10.4443	13.3308	-nan
setup	0	2017-10-31 00:00:00	10.1292	202.647	20.1	2.01	333.924	0	0.116693	0	0	0	0	2.1	-0.7	4.9	2.12664	2.17991	2.17991	-99.99	2.20655	2.94393	3.97965	5.12777	5.82111	7.32564	9.75461	12.8518	-nan
setup	0	2017-11-01 00:00:00	10.0875	200.273	42.44	4.244	317.281	0	0.315472	0	0	0	0	2.85	-0.3	6	2.86686	2.90058	2.90058	-99.99	2.91744	3.40424	4.15232	5.05236	5.62693	6.94368	9.22351	12.3835	-nan
setup	0	2017-11-02 00:00:00	10.0461	197.936	17.68	1.768	362.113	0	2.58021	0	0	0	0	7.8	4.4	11.2	7.79057	7.77172	7.77172	-99.99	7.76229	7.56141	7.42924	7.47889	7.59993	8.0797	9.40223	12.0606	-nan
setup	0	2017-11-03 00:00:00	10.0053	195.636	117.94	11.794	265.564	0	1.29799	0	0	0	0	6.2	3.1	9.3	6.20988	6.22964	6.22964	-99.99	6.23952	6.52465	6.91015	7.33755	7.60181	8.22992	9.47287	11.8387	-nan
setup	0	2017-11-04 00:00:00	9.96484	193.375	14.04	1.404	353.678	0	1.5641	0	0	0	0	5.35	1.9	8.8	5.36263	5.3879	5.3879	-99.99	5.40053	5.76437	6.27786	6.85311	7.20446	7.98587	9.34928	11.6417	-nan
setup	0	2017-11-05 00:00:00	9.9249	191.153	13.09	1.309	378.859	0	5.38012	0	0	0	0	10.65	7.5	13.8	10.6312	10.5937	10.5937	-99.99	10.5749	10.1253	9.66423	9.37458	9.28645	9.29059	9.80906	11.5705	-nan
setup	0	2017-11-06 00:00:00	9.88545	188.97	99.14	9.914	269.086	0	0.644426	0	0	0	0	4.4	1	7.8	4.42774	4.48321	4.48321	-99.99	4.51095	5.25287	6.16983	7.02873	7.46998	8.32324	9.56759	11.4628	-nan
setup	0	2017-11-07 00:00:00	9.8465	186.828	107.42	10.742	249.764	0	0.25546	0	0	0	0	3	-2.3	8.3	3.02272	3.06815	3.06815	-99.99	3.09086	3.72239	4.6061	5.56858	6.13556	7.28358	9.00527	11.2428	-nan
setup	0	2017-11-08 00:00:00	9.80808	184.727	110.09	11.009	237.15	0	0.0742434	0	0	0	0	1.75	-5.1	8.6	1.77315	1.81944	1.81944	-99.99	1.84259	2.48392	3.39427	4.40808	5.01817	6.32464	8.34266	10.9178	-nan
setup	0	2017-11-09 00:00:00	9.7702	182.667	20	2	325.449	0	0.0035593	0	0	0	0	0.45	-4.8	5.7	0.474763	0.524288	0.524288	-99.99	0.54905	1.23097	2.20162	3.28828	3.94624	5.36894	7.62104	10.5101	-nan
setup	0	2017-11-10 00:00:00	9.73287	180.65	122.95	12.295	194.122	0	0	0	0	0	0	-5.5	-7.9	-3.1	-5.44966	-5.34897	-5.34897	-99.99	-5.29862	0	-4.44089e-16	0	0.83093	3.06273	6.28769	9.91268	-nan
setup	0	2017-11-11 00:00:00	9.69612	178.676	73.68	7.368	251.982	0	0	0	0	0	0	-3.25	-7.3	0.8	-3.22178	-3.16533	-3.16533	-99.99	-3.13711	-0.296123	-0.154386	-0.0178952	0.647894	2.4065	5.37832	9.25135	-nan
setup	0	2017-11-12 00:00:00	9.65996	176.745	19.4	1.94	328.886	0	0.0648401	0	0	0	0	1.5	0.1	2.9	1.50243	1.50728	1.50728	-99.99	1.50971	1.59015	1.79649	2.15742	2.45824	3.33513	5.30255	8.74646	-nan
setup	0	2017-11-13 00:00:00	9.62441	174.858	44.43	4.443	311.175	0	0.271443	0	0	0	0	3.15	0	6.3	3.1501	3.1503	3.1503	-99.99	3.1504	3.17638	3.27917	3.48675	3.66539	4.20663	5.55475	8.44415	-nan
setup	0	2017-11-14 00:00:00	9.58949	173.015	103.73	10.373	243.992	0	0.224668	0	0	0	0	2.9	-2.8	8.6	2.90652	2.91955	2.91955	-99.99	2.92607	3.11644	3.39944	3.74349	3.97158	4.53851	5.73515	8.2616	-nan
setup	0	2017-11-15 00:00:00	9.55521	171.217	8.33	0.833	360.419	0	1.64509	0	0	0	0	6.1	4.1	8.1	6.09074	6.07221	6.07221	-99.99	6.06295	5.84761	5.63416	5.50834	5.48784	5.59326	6.21282	8.21572	-nan
setup	0	2017-11-16 00:00:00	9.5216	169.465	51.47	5.147	294.64	0	0.0580058	0	0	0	0	1.55	-1.6	4.7	1.57263	1.61789	1.61789	-99.99	1.64052	2.24368	2.98623	3.69502	4.08902	4.87799	6.08576	8.13965	-nan
setup	0	2017-11-17 00:00:00	9.48866	167.759	49.79	4.979	299.266	0	0.208362	0	0	0	0	2.35	-1.8	6.5	2.35928	2.37785	2.37785	-99.99	2.38713	2.65909	3.08233	3.59122	3.9141	4.64525	5.91673	8.01737	-nan
setup	0	2017-11-18 00:00:00	9.45642	166.1	6.97	0.697	352.346	0	0.669316	0	0	0	0	4	1.6	6.4	4.0006	4.0018	4.0018	-99.99	4.0024	4.0445	4.16177	4.37126	4.53813	4.99247	5.97351	7.91475	-nan
setup	0	2017-11-19 00:00:00	9.42489	164.487	17.2	1.72	326.619	0	0.0105519	0	0	0	0	0.7	-1.8	3.2	0.722263	0.76679	0.76679	-99.99	0.789053	1.38961	2.15629	2.91731	3.35089	4.2562	5.6663	7.7585	-nan
setup	0	2017-11-20 00:00:00	9.3941	162.921	103.96	10.396	238.421	0	0.331401	0	0	0	0	3.4	-2.8	9.6	3.40037	3.4011	3.4011	-99.99	3.40147	3.44219	3.58451	3.836	4.02612	4.54095	5.63214	7.61418	-nan
setup	0	2017-11-21 00:00:00	9.36406	161.403	42.98	4.298	312.204	0	0.474255	0	0	0	0	3.9	-0.5	8.3	3.90232	3.90695	3.90695	-99.99	3.90926	3.99075	4.1347	4.33798	4.485	4.87514	5.73171	7.51581	-nan
setup	0	2017-11-22 00:00:00	9.33478	159.933	56.9	5.69	273.651	0	0	0	0	0	0	-1.05	-3.1	1	-1.02036	-0.961087	-0.961087	-99.99	-0.931449	0	0.874998	1.89799	2.46906	3.603	5.22089	7.32511	-nan
setup	0	2017-11-23 00:00:00	9.30629	158.511	82.75	8.275	257.802	0	0.125012	0	0	0	0	2.25	-1.6	6.1	2.25181	2.25543	2.25543	-99.99	2.25724	2.33352	2.5398	2.88044	3.13355	3.78488	5.05391	7.12605	-nan
setup	0	2017-11-24 00:00:00	9.2786	157.138	104.08	10.408	249.672	0	1.26408	0	0	0	0	6.35	0	12.7	6.33535	6.30606	6.30606	-99.99	6.29141	5.9335	5.54125	5.24732	5.1399	5.0899	5.50576	7.06304	-nan
setup	0	2017-11-25 00:00:00	9.25173	155.814	39.67	3.967	317.988	0	0.658574	0	0	0	0	4.75	-1.3	10.8	4.75376	4.76127	4.76127	-99.99	4.76502	4.87429	4.99665	5.11168	5.17932	5.34738	5.77891	7.07218	-nan
setup	0	2017-11-26 00:00:00	9.2257	154.539	99.11	9.911	222.345	0	0.00430007	0	0	0	0	0.5	-6.3	7.3	0.524335	0.573006	0.573006	-99.99	0.597341	1.24803	2.07862	2.89948	3.34906	4.21756	5.40269	6.98326	-nan
setup	0	2017-11-27 00:00:00	9.20052	153.313	91.06	9.106	252.194	0	0.670069	0	0	0	0	4.8	-2.6	12.2	4.79241	4.77724	4.77724	-99.99	4.76965	4.60469	4.4907	4.49314	4.55042	4.79905	5.48041	6.90754	-nan
setup	0	2017-11-28 00:00:00	9.1762	152.138	46.26	4.626	345.871	0	4.97534	0	0	0	0	11.8	7.2	16.4	11.7642	11.6925	11.6925	-99.99	11.6567	10.7454	9.62514	8.58737	8.06246	7.19058	6.51157	7.06469	-nan
setup	0	2017-11-29 00:00:00	9.15278	151.012	105.47	10.547	240.246	0	0.760872	0	0	0	0	5.1	0.8	9.4	5.11649	5.14947	5.14947	-99.99	5.16596	5.59479	6.03381	6.35142	6.47584	6.61981	6.70076	7.22448	-nan
setup	0	2017-11-30 00:00:00	9.13025	149.937	89.71	8.971	249.927	0	0.430817	0	0	0	0	3.8	-1.3	8.9	3.81219	3.83658	3.83658	-99.99	3.84877	4.19172	4.64922	5.11392	5.36986	5.85543	6.46859	7.26632	-nan
setup	0	2017-12-01 00:00:00	9.10864	148.913	101.56	10.156	225.334	0	0.239876	0	0	0	0	3.05	-4.7	10.8	3.0614	3.08419	3.08419	-99.99	3.09559	3.41826	3.86913	4.36067	4.65028	5.25119	6.12712	7.19513	-nan
setup	0	2017-12-02 00:00:00	9.08796	147.939	83.85	8.385	259.41	0	0.705623	0	0	0	0	4.95	-1.7	11.6	4.94853	4.94558	4.94558	-99.99	4.94411	4.93288	4.97626	5.09118	5.19028	5.47242	6.07475	7.11295	-nan
setup	0	2017-12-03 00:00:00	9.06822	147.016	96.29	9.629	237.298	0	0.597477	0	0	0	0	4.6	-3.9	13.1	4.6037	4.6111	4.6111	-99.99	4.6148	4.73087	4.89652	5.08924	5.21225	5.5023	6.05356	7.04213	-nan
setup	0	2017-12-04 00:00:00	9.04945	146.144	38.03	3.803	348.185	0	4.45456	0	0	0	0	10.85	6.3	15.4	10.8212	10.7636	10.7636	-99.99	10.7348	10.011	9.13982	8.34662	7.95026	7.29854	6.79127	7.14449	-nan
setup	0	2017-12-05 00:00:00	9.03164	145.323	43.85	4.385	315.21	0	1.25814	0	0	0	0	6.15	-1.7	14	6.16008	6.18025	6.18025	-99.99	6.19033	6.45751	6.71649	6.88657	6.94365	6.98529	6.96615	7.26244	-nan
setup	0	2017-12-06 00:00:00	9.01482	144.554	70.57	7.057	250.277	0	0	0	0	0	0	-0.85	-3.4	1.7	-0.811328	-0.733983	-0.733983	-99.99	-0.695311	0.330917	1.62411	2.8705	3.53153	4.73351	6.09496	7.14433	-nan
setup	0	2017-12-07 00:00:00	8.999	143.836	40.56	4.056	278.127	0	0	0	0	0	0	-2.95	-5.8	-0.1	-2.91801	-2.85403	-2.85403	-99.99	-2.82203	0	-1.11022e-16	0.55582	1.31209	2.84519	4.92997	6.77435	-nan
setup	0	2017-12-08 00:00:00	8.98419	143.171	73.87	7.387	227.557	0	0	0	0	0	0	-4.45	-8.2	-0.7	-4.43218	-4.39655	-4.39655	-99.99	-4.37874	-0.138659	-0.0513856	-1.11022e-16	0	1.45567	3.82439	6.24575	-nan
setup	0	2017-12-09 00:00:00	8.9704	142.556	31.34	3.134	288.132	0	0	0	0	0	0	-3.3	-5	-1.6	-3.28884	-3.26653	-3.26653	-99.99	-3.25538	-0.38432	-0.202484	-0.0606208	-0.00888883	1.01225	3.11488	5.70251	-nan
setup	0	2017-12-10 00:00:00	8.95764	141.994	24.44	2.444	294.369	0	0	0	0	0	0	-3.85	-5.8	-1.9	-3.79412	-3.68236	-3.68236	-99.99	-3.62648	-0.567709	-0.317009	-0.111537	-0.0240902	0.855588	2.67848	5.21968	-nan
setup	0	2017-12-11 00:00:00	8.94592	141.484	27.64	2.764	297.803	0	0	0	0	0	0	-2.1	-4	-0.2	-2.06942	-2.00826	-2.00826	-1.33529	-1.97768	-0.699778	-0.400052	-0.0905946	0.225633	1.00021	2.4838	4.83318	-nan
setup	0	2017-12-12 00:00:00	8.93525	141.026	91.27	9.127	201.443	0	0	0	0	0	0	-4.75	-8.7	-0.8	-4.59709	-4.29126	-4.29126	-1.23268	-4.13835	-0.728326	-0.389288	0.0505831	0.345888	1.04468	2.357	4.52769	-nan
setup	0	2017-12-13 00:00:00	8.92563	140.62	22.48	2.248	283.309	0	0	0	0	0	0	-7	-9.9	-4.1	-6.7848	-6.3544	-6.3544	-2.02674	-6.1392	-0.73054	-0.415125	0	0.0127612	0.793246	2.14428	4.25545	-nan
setup	0	2017-12-14 00:00:00	8.91708	140.267	76.6	7.66	194.117	0	0	0	0	0	0	-10.8	-17.7	-3.9	-10.4043	-9.613	-9.613	-1.80189	-9.21733	-0.794262	-0.455739	-0.0229557	0.0951414	0.765955	1.99827	4.01499	-nan
setup	0	2017-12-15 00:00:00	8.90961	139.966	29.9	2.99	283.557	0	0	0	0	0	0	-4.6	-7.2	-2	-4.47925	-4.23775	-4.23775	-0.827221	-4.117	-0.365653	-0.126487	0.183964	0.39736	0.924206	1.96373	3.82158	-nan
setup	0	2017-12-16 00:00:00	8.90321	139.717	61.9	6.19	258.072	0	0	0	0	0	0	-0.55	-5.1	4	-0.556645	-0.569934	-0.569934	0.275478	-0.576579	0.456386	0.571475	0.753644	0.887514	1.24945	2.05148	3.68963	-nan
setup	0	2017-12-17 00:00:00	8.89789	139.521	32.04	3.204	293.72	0	0	0	0	0	0	-1.55	-6.1	3	-1.45657	-1.26972	-1.26972	0.702781	-1.1763	0.906457	1.00572	1.14899	1.25391	1.53693	2.18153	3.61156	-nan
setup	0	2017-12-18 00:00:00	8.89367	139.377	14.42	1.442	340.657	0	1.29643	0	0	0	0	3.85	2.3	5.4	3.70296	3.40887	3.40887	1.6222	3.26183	1.58505	1.60496	1.66326	1.7179	1.89329	2.36617	3.58259	-nan
setup	0	2017-12-19 00:00:00	8.89053	139.286	64.05	6.405	283.85	0	2.17058	0	0	0	0	4.85	2.3	7.4	4.73662	4.50986	4.50986	2.47919	4.39648	2.31194	2.26133	2.23912	2.24424	2.31073	2.60678	3.60056	-nan
setup	0	2017-12-20 00:00:00	8.88848	139.247	60.01	6.001	261.066	0	0	0	0	0	0	-0.65	-3.8	2.5	-0.556133	-0.368399	-0.368399	1.29857	-0.274532	1.55153	1.73267	1.91852	2.02615	2.25797	2.67907	3.6163	-nan
setup	0	2017-12-21 00:00:00	8.88753	139.261	25.45	2.545	305.839	0	0	0	0	0	0	-0.8	-2.8	1.2	-0.727203	-0.581609	-0.581609	0.911303	-0.508812	1.18589	1.40498	1.6466	1.79205	2.10838	2.64336	3.60458	-nan
setup	0	2017-12-22 00:00:00	8.88767	139.327	30.26	3.026	306.977	0	0.0387577	0	0	0	0	0.8	-0.9	2.5	0.820052	0.860155	0.860155	-99.99	0.880207	1.50479	1.62691	1.78479	1.89073	2.1474	2.64149	3.57843	-nan
setup	0	2017-12-23 00:00:00	8.88891	139.447	55.28	5.528	263.299	0	0	0	0	0	0	-1.55	-4.6	1.5	-1.46393	-1.29178	-1.29178	-99.99	-1.2057	0.739598	1.02741	1.3356	1.5174	1.90472	2.53231	3.52361	-nan
setup	0	2017-12-24 00:00:00	8.89125	139.618	20.73	2.073	287.189	0	0	0	0	0	0	-6.55	-8.5	-4.6	-6.35334	-5.96002	-5.96002	-2.11657	-5.76336	-2.22045e-16	0	0	0.319059	1.06522	2.12275	3.38245	-nan
setup	0	2017-12-25 00:00:00	8.89467	139.843	55.58	5.558	233.091	0	0	0	0	0	0	-8.6	-11.1	-6.1	-8.31242	-7.73725	-7.73725	-1.88868	-7.44967	-0.093588	-0.0486315	-0.00355125	0.0637731	0.718479	1.78893	3.19193	-nan
setup	0	2017-12-26 00:00:00	8.89919	140.119	77.16	7.716	183.45	0	0	0	0	0	0	-14.1	-18.1	-10.1	-13.5611	-12.4834	-12.4834	-2.08574	-11.9446	-0.169434	-0.0948378	-0.0189553	0	0.534126	1.54747	2.99223	-nan
setup	0	2017-12-27 00:00:00	8.90479	140.449	85.3	8.53	172.034	0	0	0	0	0	0	-13.4	-22.5	-4.3	-12.9225	-11.9676	-11.9676	-1.91104	-11.4901	-0.24141	-0.141112	-0.0392185	-0.00369602	0.460002	1.38608	2.80681	-nan
setup	0	2017-12-28 00:00:00	8.91147	140.831	68.84	6.884	182.254	0	0	0	0	0	0	-17.35	-24.8	-9.9	-16.694	-15.3819	-15.3819	-2.45818	-14.7258	-0.298662	-0.178275	-0.0560098	-0.00730858	0.25826	1.20392	2.62787	-nan
setup	0	2017-12-29 00:00:00	8.91923	141.265	38.32	3.832	251.921	0	0	0	0	0	0	-9.6	-13.5	-5.7	-9.33256	-8.79767	-8.79767	-1.58702	-8.53022	-0.383416	-0.237442	-0.0904202	-0.0269754	0.332189	1.13069	2.47499	-nan
setup	0	2017-12-30 00:00:00	8.92806	141.752	88.12	8.812	159.546	0	0	0	0	0	0	-16.85	-24.1	-9.6	-16.1644	-14.7933	-14.7933	-1.96276	-14.1078	-0.419013	-0.261839	-0.102828	-0.0310082	0.251637	1.04002	2.3383	-nan
setup	0	2017-12-31 00:00:00	8.93795	142.291	61.99	6.199	192.054	0	0	0	0	0	0	-17.35	-24.6	-10.1	-16.6891	-15.3674	-15.3674	-1.92909	-14.7066	-0.467271	-0.296307	-0.123054	-0.0419571	0.228067	0.968418	2.21537	-nan
setup	0	2018-01-01 00:00:00	8.94889	142.883	43.65	4.365	230.273	0	0	0	0	0	0	-13.6	-16.6	-10.6	-13.1466	-12.2399	-12.2399	-1.6888	-11.7865	-0.504336	-0.323623	-0.139734	-0.0512736	0.228458	0.917301	2.10642	-nan
setup	0	2018-01-02 00:00:00	8.96089	143.526	82.17	8.217	178.933	0	0	0	0	0	0	-14.15	-18.7	-9.6	-13.6298	-12.5894	-12.5894	-1.65024	-12.0692	-0.529111	-0.342702	-0.151677	-0.0576327	0.205587	0.866757	2.00764	-nan
setup	0	2018-01-03 00:00:00	8.97392	144.222	34.9	3.49	242.732	0	0	0	0	0	0	-13.3	-18.4	-8.2	-12.8222	-11.8667	-11.8667	-1.59154	-11.3889	-0.551382	-0.360476	-0.163408	-0.064422	0.183405	0.818427	1.91631	-nan
setup	0	2018-01-04 00:00:00	8.98798	144.97	85.4	8.54	167.916	0	0	0	0	0	0	-16.2	-22.8	-9.6	-15.5647	-14.294	-14.294	-1.82287	-13.6586	-0.570279	-0.376292	-0.174499	-0.0713309	0.110163	0.750781	1.82616	-nan
setup	0	2018-01-05 00:00:00	9.00306	145.769	95.16	9.516	155.205	0	0	0	0	0	0	-16.15	-24.6	-7.7	-15.5494	-14.3481	-14.3481	-1.93318	-13.7475	-0.600086	-0.400567	-0.192082	-0.0839606	0.0440279	0.678775	1.73564	-nan
setup	0	2018-01-06 00:00:00	9.01914	146.621	65.59	6.559	203.813	0	0	0	0	0	0	-13.2	-21.2	-5.2	-12.7574	-11.8721	-11.8721	-1.74547	-11.4295	-0.634607	-0.428983	-0.213445	-0.100348	0.032847	0.62847	1.64992	-nan
setup	0	2018-01-07 00:00:00	9.03622	147.524	30.9	3.09	270.041	0	0	0	0	0	0	-7.95	-14.5	-1.4	-7.7445	-7.33349	-7.33349	-1.25309	-7.12798	-0.644297	-0.450449	-0.230902	-0.114354	0.0918	0.617299	1.57699	-nan
setup	0	2018-01-08 00:00:00	9.05428	148.478	63.76	6.376	266.84	0	0.00839582	0	0	0	0	0.4	-2.2	3	0.24507	-0.0647898	-0.0647898	-0.383248	-0.21972	-0.192306	-0.122382	-0.0202371	0.0515155	0.245304	0.663662	1.52653	-nan
setup	0	2018-01-09 00:00:00	9.07331	149.484	72.94	7.294	264.015	0	0.649425	0	0	0	0	2.8	-3.4	9	2.63729	2.31186	2.31186	0.304185	2.14914	0.260705	0.275081	0.31415	0.352498	0.465328	0.764564	1.50513	-nan
setup	0	2018-01-10 00:00:00	9.0933	150.541	28.75	2.875	323.341	0	0.97151	0	0	0	0	3.35	-3.6	10.3	3.2259	2.97769	2.97769	0.823827	2.85359	0.690508	0.665249	0.657742	0.664442	0.712342	0.903125	1.51276	-nan
setup	0	2018-01-11 00:00:00	9.11423	151.649	15.41	1.541	369.633	0	10.4647	0	0	0	0	9.7	4.9	14.5	9.33655	8.60965	8.60965	-99.99	8.2462	1.72412	1.54581	1.38421	1.30535	1.18656	1.15751	1.56597	-nan
setup	0	2018-01-12 00:00:00	9.13608	152.808	30.43	3.043	293.661	0	0	0	0	0	0	-2.85	-10.6	4.9	-2.77656	-2.62968	-2.62968	-1.33031	-2.55624	1.11022e-16	-5.55112e-17	0	0.168217	0.541249	0.992527	1.56328	-nan
setup	0	2018-01-13 00:00:00	9.15885	154.017	54.57	5.457	235.626	0	0	0	0	0	0	-10	-11.9	-8.1	-9.70181	-9.10543	-9.10543	-3.36267	-8.80724	-0.0768248	-0.0345662	-0.00213769	-1.11022e-16	0	0.563938	1.45535	-nan
